citation_id,source_paragraph,retrieved_paper,retrieved_chunk,retrieved_contexts,relevant,citation_text,reasoning
17,"for the n-th subcarrier for symbol a in beam b is given by gn,a,b, with the sampling period of Ts. The maximum unambiguous range, Rmax, will depend on the OFDM symbol period of T0. However, by transmitting Ns orthogonal symbols in series can extend the maximum range up to Ns times further. According to the waveform specification in Table 1, the 12 symbols are transmitted in series over 12T0 to extend the maximum range from 15 up to 180 km. The beams and the CC-OFDM symbols are Golay VOLUME 13, 2025 109897 D. Kuswidiastuti et al.: Receiver Processing of the Multibeam Azimuth Scanning CC-OFDM-MIMO Radar coded and transmitted using the allocated sub-band following a specific schedule that is well known",A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar,one could extend the maximum unambiguous range of the radar by sending multiple successive orthogonal CC-OFDM symbols,"["". The latter indicates that the CC OFDM MIMO radar can achieve a high resolution in angle, range, and velocity,withbeamisolationof−30dBforneighboringbeamsandco-channelbeams. INDEX TERMS Array signal processing, circulating-codes, Golay-codes, MIMO-radar, multi-beam, OFDM,software-defined-radar,sub-band,space-timecodes,surveillance. I"", "". DigitalObjectIdentifier10.1109/ACCESS.2022.3175883 A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar DEVYKUSWIDIASTUTI 1,(StudentMember,IEEE),L.P.LIGTHART 2,(LifeFellow,IEEE), ANDGAMANTYOHENDRANTORO 1,(SeniorMember,IEEE) 1DepartmentofElectricalEngineering,InstitutTeknologiSepuluhNopember,Surabaya60111,Indonesia 2IRCTR,DelftUniversityofTechnology,2628CDDelft,TheNetherlands(Retired) Correspondingauthor:GamantyoHendrantoro(gamantyo@ee.its.ac.id)"", ""requirement for minimum RCS of 100 m2 at the maximum symbolsandframesofsymbols.Consequently,theadoption rangeof180km.Inordertohaveahighersensitivityatthe of the concept of software-defined radar (SDR) platform maximum range, it is possible to make the radar to operate is advantageous and instrumental in the CC-OFDM MIMO inlowpowermodeforshortrangedetectionandhigh-power radar, promotes the flexibility of the radar and opens up modeforthelong-rangeradar.Thelow-powermodewiththe"", "". By taking as an example the design of long-rangesurveillanceradar,thepaperdiscussesfurtherissuespertinenttotheimplementationoftheCC OFDM MIMO radar, including the beam squinting problem and its remedy, arrangement of the multiple beams, the radar system structure, use of Golay codes for orthogonalization and PAPR mitigation, use of software-definedradarthateliminatestheneedofamplitudeandphasecontrolineachtransmitter,transmit"", "". However, one could extend the surveillance radar has been described to clarify the con- maximum unambiguous range of the radar by sendceptanddemonstratethepotentialissuesandadvantagesof ingmultiplesuccessiveorthogonalCC-OFDMsymbols the CC-OFDM MIMO radar""]",True,"The maximum unambiguous range of the radar can be extended by transmitting multiple successive orthogonal CC-OFDM symbols (Kuswidiastuti et al., 2022).","The retrieved reference directly discusses the extension of the maximum unambiguous range through the transmission of multiple orthogonal symbols, which aligns with the claim made in the source paragraph."
18,"The beams and the CC-OFDM symbols are Golay VOLUME 13, 2025 109897 D. Kuswidiastuti et al.: Receiver Processing of the Multibeam Azimuth Scanning CC-OFDM-MIMO Radar coded and transmitted using the allocated sub-band following a specific schedule that is well known by the transmitter and receiver. The neighboring beam must use different sub-band and sub-band reuse is allowed for beams that are at least 10◦ in separation. In order to generate CC-OFDM waveform, additional phase steering β(fn,a,b, (cid:49)tb) is given to the specified OFDM sub-band frequencies of beam b to provide phase difference between the transmit elements for creating the beam b. Circulating code in LFM MIMO radar which is discussed in , obtain this phase difference by transmitting coherent signals",A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar,"The latter indicates that the CC OFDM MIMO radar can achieve a high resolution in angle, range, and velocity, with beam isolation of −30dB for neighboring beams and co-channel beams.","["". DigitalObjectIdentifier10.1109/ACCESS.2022.3175883 A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar DEVYKUSWIDIASTUTI 1,(StudentMember,IEEE),L.P.LIGTHART 2,(LifeFellow,IEEE), ANDGAMANTYOHENDRANTORO 1,(SeniorMember,IEEE) 1DepartmentofElectricalEngineering,InstitutTeknologiSepuluhNopember,Surabaya60111,Indonesia 2IRCTR,DelftUniversityofTechnology,2628CDDelft,TheNetherlands(Retired) Correspondingauthor:GamantyoHendrantoro(gamantyo@ee.its.ac.id)"", "". The latter indicates that the CC OFDM MIMO radar can achieve a high resolution in angle, range, and velocity,withbeamisolationof−30dBforneighboringbeamsandco-channelbeams. INDEX TERMS Array signal processing, circulating-codes, Golay-codes, MIMO-radar, multi-beam, OFDM,software-defined-radar,sub-band,space-timecodes,surveillance. I"", "". isillustratedashavingaradarbeamthatcoversaspanofthe In this manner, the FPMIMO radar can achieve a desired azimuthangle"", ""D.Kuswidiastutietal.:TransmitterDesignforMultibeamCC-OFDMAzimuthScanningMIMORadar theaforesaidproblemoflimitedtime-on-target.Multi-beam OFDM MIMO waveform [31]. A set of orthogonal waveradar technology is beneficial to various radar applications, formscanbesimplyacquiredbyarrangingtheallocationof suchassurveillance[3],[4],automotiveradar[5],[6],radar orthogonal subcarriers into different antennas of the MIMO imaging[7],[8],jointmultiusercommunicationandradar[9], radar system"", "". By taking as an example the design of long-rangesurveillanceradar,thepaperdiscussesfurtherissuespertinenttotheimplementationoftheCC OFDM MIMO radar, including the beam squinting problem and its remedy, arrangement of the multiple beams, the radar system structure, use of Golay codes for orthogonalization and PAPR mitigation, use of software-definedradarthateliminatestheneedofamplitudeandphasecontrolineachtransmitter,transmit""]",True,"The CC OFDM MIMO radar can achieve high resolution in angle, range, and velocity, with beam isolation of −30dB for neighboring beams (Kuswidiastuti et al., 2022).","This reference directly supports the claim about the performance of the CC-OFDM radar system, specifically regarding beam isolation and resolution, which aligns with the source paragraph's discussion on beam processing and sub-band usage."
19,"the specified OFDM sub-band frequencies of beam b to provide phase difference between the transmit elements for creating the beam b. Circulating code in LFM MIMO radar which is discussed in , obtain this phase difference by transmitting coherent signals with a small time delay difference ((cid:49)tb) between the antenna element. However, using an OFDM signal, this phase steering can be provided by giving a phase difference to the OFDM subcarrier phase in the frequency domain of the OFDM signal generation stage. The phase steering given to the CC-OFDM waveform can be defined as follow: β(fn,a,b, (cid:49)tb) = 2πfn,a,b(cid:49)tb Hence, the array factor of CC-OFDM will be: AF(θ, fn,a,b, (cid:49)tb) = Nt −1 2X Ipejp(α(θ)+β(fn,a,b,(cid:49)tb) where α(θ) = p=− Nt",A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar,"The latter indicates that the CC OFDM MIMO radar can achieve a high resolution in angle, range, and velocity, with beam isolation of −30dB for neighboring beams and co-channel beams.","[""(13) herein as the subarrayed MIMO (SMIMO) radars, such as theFPMIMOradar,rangesbetweentwoextremeconfiguraNotation ⊗ denotes the Kronecker product operator, tions, namely the PA and the MIMO radar"", "". The latter indicates that the CC OFDM MIMO radar can achieve a high resolution in angle, range, and velocity,withbeamisolationof−30dBforneighboringbeamsandco-channelbeams. INDEX TERMS Array signal processing, circulating-codes, Golay-codes, MIMO-radar, multi-beam, OFDM,software-defined-radar,sub-band,space-timecodes,surveillance. I"", "". With this advantage, PA radars ject [6]–[18]. Unlike the PA radar, the MIMO radar utilizes have been used for such applications as micro-scale radars manyantennasthattransmitorthogonalsignalstoobtainthe signal reflected from the target at the receiver, a scheme The associate editor coordinating the review of this manuscript and known as waveform diversity [9]. Consequently, MIMO approvingitforpublicationwasDimitrisE.Anagnostou"", "". By taking as an example the design of long-rangesurveillanceradar,thepaperdiscussesfurtherissuespertinenttotheimplementationoftheCC OFDM MIMO radar, including the beam squinting problem and its remedy, arrangement of the multiple beams, the radar system structure, use of Golay codes for orthogonalization and PAPR mitigation, use of software-definedradarthateliminatestheneedofamplitudeandphasecontrolineachtransmitter,transmit"", "". followingcertaincriteria.Advantagesofthisschemefollow IntheCC-OFDMMIMOradar,anoveltechniquecanbe from those of LFM radars, but the range-Doppler coupling usedfurthertomitigatebeambroadeningforlargescanning remainsaproblem.Inthelatter,theFDAradarsapplyasmall angles.Inaway,thestrategyofCC-OFDMMIMOradarcan frequency increment on consecutive elements across the be viewed as a realization of hybrid between phased array transmit array, which induces range-time-dependent phase and MIMO techniques [35], [36]""]",True,"The CC OFDM MIMO radar can achieve high resolution in angle, range, and velocity, with significant beam isolation for neighboring and co-channel beams (A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar).","This reference directly discusses the capabilities of CC OFDM MIMO radar, which aligns with the source paragraph's focus on phase steering and signal transmission in MIMO radar systems."
20,"together with transmit scheduling to avoid transmit receive coupling. The receive scheduling is also related to the time scheduling of the correlation between symbols, which is an important stage in the beam and range processing. The transmit and receive time schedule of CC-OFDM radar is described in Fig. 4. The receive scheduling is very important, especially in a multiple target scheme. The echo signals caused by two or more targets at different ranges (i.e., one target is near to the radar, and the other is far) could cause range ambiguity. The clock synchronization between the multiple transmitters and the multiple receivers of CC-OFDM radars are very crucial to guarantee that the receiver can give the accurate detection. It can be",A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar,"Multiple simultaneous beams can be generated by employing a number of transceivers operating individually, each of which has attached to an antenna with a beam pointing at a specified direction, in total covering a specified angular range.","["". The latter indicates that the CC OFDM MIMO radar can achieve a high resolution in angle, range, and velocity,withbeamisolationof−30dBforneighboringbeamsandco-channelbeams. INDEX TERMS Array signal processing, circulating-codes, Golay-codes, MIMO-radar, multi-beam, OFDM,software-defined-radar,sub-band,space-timecodes,surveillance. I"", "". [30] G. Hakobyan, M. Ulrich, and B. Yang, ‘‘OFDM-MIMO radar with L.P.LIGTHART(LifeFellow,IEEE)wasbornin optimized nonequidistant subcarrier interleaving,’’ IEEE Trans. TheNetherlands,inSeptember1946.Hereceived Aerosp. Electron. Syst., vol. 56, no. 1, pp.572–584, Feb. 2020, doi: 10.1109/TAES.2019.2920044. the degree (cum laude) in engineering and the [31] C.Knill,F.Embacher,B.Schweizer,S.Stephany,andC.Waldschmidt, Ph.D.degreefromtheDelftUniversityofTech‘‘Coded OFDM waveforms for MIMO radars,’’ IEEE Trans"", "". As will be demonstrated in this paper, it is ditional phased array radar results in limited time on target, possible to sparse the total OFDM bandwidth into multiple CC-OFDM MIMO radar could give a much longer time on carrier sets, i.e., sub-bands, responsible for beamforming to target because multiple beams in CC-OFDM radar can be the specified direction. Orthogonality between the OFDM transmittedsimultaneouslyovermuchlongertimeintervals"", "". ified delay between successive antennas of a MIMO radar, Multiple simultaneous beams can be generated by employ- intended to produce correlated waveforms with the purpose ing a number of transceivers operating individually, each of acquiring better control over the beampattern. CC have attached to an antenna with a beam pointing at a specified been proposed for application in MIMO radars, originally direction, in total covering a specified angular range"", "". INDEX TERMS MIMO radar, parameter estimation, phased array radar, probability of detection, target detection. I. INTRODUCTION for biomedical engineering, macro-scale radars on radioMulti-antenna radar systems have been known and used in astronomy, and so on [4], [5]""]",True,"The generation of multiple simultaneous beams in CC-OFDM radar is achieved by employing several transceivers, each connected to an antenna directed at a specific angle, thereby covering a designated angular range.","This reference directly supports the source paragraph's discussion on the importance of scheduling and synchronization in CC-OFDM radar systems, particularly in the context of multiple target detection and beamforming."
21,"correlation function between the received signals with the reference signal can be derived as follow: χyx(θ, θ ′, τ, τ0, fD) = σ ejϑ R4 2NsT0X (cid:26) (Nt −1) 2X (Nt −1) 2X k=0 p=− (Nt −1) q=− (Nt −1) {IpIqejpα(θ)e−jqα(θ ′) Nc−1 Nc−1 n=0 m=0 (cid:26) Cn,p,a,bC ∗ m,q,a′,b′gn,a,bgm,a′,b′ × ej2πkTs(fIF +fn,a,b+fD) × e−j2πkTs(fIF +fm,a′,b′ ) × ej2πfn,a,b[p(cid:49)tb−(a−1)T0] × e−j2πfm,a′,b′ [q(cid:49)tb−(a′−1)T0]ej2π(τ −τ0)(fIF +fn,a,b) (cid:27)(cid:27) (14) PNc−1 Because the subcarrier frequency of the OFDM signal and the Golay codes are orthogonal, then the term PNc−1 m=0 gn,a,bgm,a′,b′ = 0 for n ̸= m, a ̸= a′, n=0 or b ̸= b′, hence the cross correlation, χyx(θ, θ ′, τ, τ0, fD) will be zero. The correlation function value will be",A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar,"The Golay code is bined.ThenthereceivedRFsignalgoesthroughtheanalog applied in the frequency domain of the OFDM signal and receiverchain,whichconsistofLNAandtheRFtoIFdown- then the signal is phase shifted by pβ(f n,a,b ,(cid:49)t b ), with p = converters","[""transmission is used through proper orthogonalitybetweentheCC-OFDMsymbolsisbeneficial schedulingofOFDMtransmissionandechoesreception in obtaining an optimum SNR for increasing the maximum topreventthecoupling"", "". The Golay code is bined.ThenthereceivedRFsignalgoesthroughtheanalog applied in the frequency domain of the OFDM signal and receiverchain,whichconsistofLNAandtheRFtoIFdown- then the signal is phase shifted by pβ(f n,a,b ,(cid:49)t b ), with p = converters"", "". Since the number of Golay codes are limited x p R , F a,b (t)=x p IF ,a 2 ,b (t)ej2πfRFt ∗h RF (t) (24) (there are in total 256 available Golay codes that can where f = 3GHz − f − f , while h (t) and h (t) RF IF2 IF IF2 RF beusedfor256-subcarrierOFDMsymbols),codereuse denote the impulse responses of the filters used to suppress becomes inevitable"", "". The orthogonalities sionandreceptionoftheradarsystemasinapulseradarsysbetween OFDM subcarriers and between OFDM symbols tem,whileitalsohastheadvantageofaCWradarthathasa allow OFDM radar to produce a range and Doppler profile largetimebandwidthproduct.However,thepeak-to-average independentfromeachother[41].Thisisoneoftheadvan- power ratio (PAPR) of OFDM signals becomes an issue tagesofusingOFDMinsteadofLFMasradarwaveform.The becauseitstillmaycausetoohighpower-couplingbetween above considerations motivate"", "". [30] G. Hakobyan, M. Ulrich, and B. Yang, ‘‘OFDM-MIMO radar with L.P.LIGTHART(LifeFellow,IEEE)wasbornin optimized nonequidistant subcarrier interleaving,’’ IEEE Trans. TheNetherlands,inSeptember1946.Hereceived Aerosp. Electron. Syst., vol. 56, no. 1, pp.572–584, Feb. 2020, doi: 10.1109/TAES.2019.2920044. the degree (cum laude) in engineering and the [31] C.Knill,F.Embacher,B.Schweizer,S.Stephany,andC.Waldschmidt, Ph.D.degreefromtheDelftUniversityofTech‘‘Coded OFDM waveforms for MIMO radars,’’ IEEE Trans""]",True,"The received RF signal is processed through the analog receiver chain, which includes the application of Golay codes in the frequency domain of the OFDM signal (A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar).","This reference discusses the application of Golay codes in the context of OFDM signals, which directly relates to the correlation function and the orthogonality mentioned in the source paragraph."
22,"B. DOPPLER PROCESSING SIMULATION AND ANALYSIS B. DOPPLER PROCESSING SIMULATION AND ANALYSIS In this subsection, the Doppler processing of a moving target is analyzed. For the Doppler processing in this paper, we set VOLUME 13, 2025 109903 D. Kuswidiastuti et al.: Receiver Processing of the Multibeam Azimuth Scanning CC-OFDM-MIMO Radar echoes received from targets. Beams that receive echoes by targets in their respective directions can be identified correctly by correlating the sum of signals containing echoes from all receive modules with individual signals transmitted individual beams. Correlations are done per symbol, and after delay compensation, coherence processing is done for all the 12 symbols. The simulation results based on the detection of 2 targets at 3 different scenarios show that",A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar,"the CC OFDM MIMO radar can achieve a high resolution in angle, range, and velocity, with beam isolation of −30 dB for neighboring beams and co-channel beams.","["". The latter indicates that the CC OFDM MIMO radar can achieve a high resolution in angle, range, and velocity,withbeamisolationof−30dBforneighboringbeamsandco-channelbeams. INDEX TERMS Array signal processing, circulating-codes, Golay-codes, MIMO-radar, multi-beam, OFDM,software-defined-radar,sub-band,space-timecodes,surveillance. I"", "". ified delay between successive antennas of a MIMO radar, Multiple simultaneous beams can be generated by employ- intended to produce correlated waveforms with the purpose ing a number of transceivers operating individually, each of acquiring better control over the beampattern. CC have attached to an antenna with a beam pointing at a specified been proposed for application in MIMO radars, originally direction, in total covering a specified angular range"", "". INDEX TERMS MIMO radar, parameter estimation, phased array radar, probability of detection, target detection. I. INTRODUCTION for biomedical engineering, macro-scale radars on radioMulti-antenna radar systems have been known and used in astronomy, and so on [4], [5]"", "". DigitalObjectIdentifier10.1109/ACCESS.2022.3175883 A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar DEVYKUSWIDIASTUTI 1,(StudentMember,IEEE),L.P.LIGTHART 2,(LifeFellow,IEEE), ANDGAMANTYOHENDRANTORO 1,(SeniorMember,IEEE) 1DepartmentofElectricalEngineering,InstitutTeknologiSepuluhNopember,Surabaya60111,Indonesia 2IRCTR,DelftUniversityofTechnology,2628CDDelft,TheNetherlands(Retired) Correspondingauthor:GamantyoHendrantoro(gamantyo@ee.its.ac.id)"", ""D.Kuswidiastutietal.:TransmitterDesignforMultibeamCC-OFDMAzimuthScanningMIMORadar theaforesaidproblemoflimitedtime-on-target.Multi-beam OFDM MIMO waveform [31]. A set of orthogonal waveradar technology is beneficial to various radar applications, formscanbesimplyacquiredbyarrangingtheallocationof suchassurveillance[3],[4],automotiveradar[5],[6],radar orthogonal subcarriers into different antennas of the MIMO imaging[7],[8],jointmultiusercommunicationandradar[9], radar system""]",True,"The CC OFDM MIMO radar can achieve high resolution in angle, range, and velocity, with beam isolation of −30 dB for neighboring beams and co-channel beams (Kuswidiastuti et al., 2022).","This reference directly supports the source paragraph's discussion on Doppler processing and the capabilities of the CC-OFDM MIMO radar, specifically regarding resolution and beam isolation."
23,"and at the same beam direction, in this case around the range resolution of the radar, which is 60 meter are also can be distinguished with PSLL of −45 dB. The simulation results show that the coupling between beams and symbols are very low as the result of codes and sub-band scheduling at the transmitter. These results are valid for the three scenarios whether the targets are in the same beam, at the nearest neighboring beams and at the nearest co-channel beams. It shows that with the concept proposed in CC-OFDM MIMO Radar, it is possible to design a long-range radar with low power transmission by transmitting multi-orthogonal CC-OFDM symbols in series, to improve the Signal-to-Noise of the radar system.",A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar,"The latter indicates that the CC OFDM MIMO radar can achieve a high resolution in angle, range, and velocity, with beam isolation of −30 dB for neighboring beams and co-channel beams.","["". The latter indicates that the CC OFDM MIMO radar can achieve a high resolution in angle, range, and velocity,withbeamisolationof−30dBforneighboringbeamsandco-channelbeams. INDEX TERMS Array signal processing, circulating-codes, Golay-codes, MIMO-radar, multi-beam, OFDM,software-defined-radar,sub-band,space-timecodes,surveillance. I"", "". By taking as an example the design of long-rangesurveillanceradar,thepaperdiscussesfurtherissuespertinenttotheimplementationoftheCC OFDM MIMO radar, including the beam squinting problem and its remedy, arrangement of the multiple beams, the radar system structure, use of Golay codes for orthogonalization and PAPR mitigation, use of software-definedradarthateliminatestheneedofamplitudeandphasecontrolineachtransmitter,transmit"", ""(13) herein as the subarrayed MIMO (SMIMO) radars, such as theFPMIMOradar,rangesbetweentwoextremeconfiguraNotation ⊗ denotes the Kronecker product operator, tions, namely the PA and the MIMO radar"", "". DigitalObjectIdentifier10.1109/ACCESS.2022.3175883 A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar DEVYKUSWIDIASTUTI 1,(StudentMember,IEEE),L.P.LIGTHART 2,(LifeFellow,IEEE), ANDGAMANTYOHENDRANTORO 1,(SeniorMember,IEEE) 1DepartmentofElectricalEngineering,InstitutTeknologiSepuluhNopember,Surabaya60111,Indonesia 2IRCTR,DelftUniversityofTechnology,2628CDDelft,TheNetherlands(Retired) Correspondingauthor:GamantyoHendrantoro(gamantyo@ee.its.ac.id)"", "". INDEX TERMS MIMO radar, parameter estimation, phased array radar, probability of detection, target detection. I. INTRODUCTION for biomedical engineering, macro-scale radars on radioMulti-antenna radar systems have been known and used in astronomy, and so on [4], [5]""]",True,"The CC OFDM MIMO radar can achieve high resolution in angle, range, and velocity, with beam isolation of −30 dB for neighboring and co-channel beams (Kuswidiasuti et al., 2022).","This reference directly supports the claim about the radar's ability to distinguish targets at various ranges and beam directions, specifically mentioning beam isolation which relates to the source paragraph's discussion on low coupling between beams."
24,"with the following formula: TP + TN TP + TN + FP + FN Accuracy = Precision = Recall/True Positive Rate(TPR) TP TP + FP TP TP + FN F1 = 2 × precision × recall precision + recall FP TN + TP (cid:90) 1 TPRd(FPR) False Positive Rate(FPR) = AUC = (4) (5) (6) (7) (8) (9) where TP is the number of correctly predicted positive labels, TN is the number of correctly predicted negative labels, FP is the number of incorrectly predicted positive labels, and FN is the number of incorrectly predicted negative labels. Accuracy is the ratio of true predictions to the overall data. Precision is the ratio between TP to the total number of positive predic-",Multi-class Oil Palm Trees Condition Detection from UAV Images using Faster R-CNN with EfficientNetV2,Precision detects the truly correct prediction out of all predictions. Recall detects the truly correct prediction out of all actual classes. F1 scores are harmonic mean between these two that measure overall model performance,"["". These metrics can be calculated by (1) – (3). This study's calculation of True Positive, False Positive, and False Negative differs from other classifications or detections [20]-[23]. These are chosen and calculated following previous studies [1]. Precision detects the truly correct prediction out of all predictions. Recall detects the truly correct prediction out of all actual classes. F1 scores are harmonic mean between these two that measure overall model performance"", "". In Pengabdian Masyarakat, DRPM) Institut Teknologi Sepuluh Imbalanced Learning: Foundations,\"" Algorithms, and Applications, 2013. Nopember (ITS), with the grant number 1785/PKS/ITS/2022. [24] R. Bryll, R. Gutierrez-Osuna, and F. Quek, \""Attribute bagging: improving accuracy of classifier ensembles by using random feature subsets,\"" Pattern Recognition, no. Vol. 30, No. 6, p. 1291–1302, 2003. REFERENCES [25] J"", ""that could be vital for accurate classification [40]"", "". CLASSIFICATION RESULTS IN EACH ACCEPTED FEATURES Entropy Gini Index Depth Accuracy Sensitivity Specificity Accuracy Sensitivity Specificity 3 0.998682278 0.998137797 0.999314045 0.998658464 0.99810826 0.99929689 4 0.998706092 0.998152616 0.999348339 0.998666337 0.998152476 0.999262572 5 0.998793258 0.998285484 0.999382522 0.998809288 0.9983002 0.999399863 6 0.998927976 0.998521585 0.999399554 0.998927976 0.998521585 0.999399554 7 0.998927976 0.998521585 0.999399554 0.998753491 0.998226492 0.999365243 8"", "". As an alternative to the figures in this paper are made publicly available on handle class imbalance, Focal loss consistently improved GitHub to promote transparent, reproducible, and verifiable the baseline models’ performance. This paper exposes that research. VOLUME13,2025 105377""]",True,"Precision measures the ratio of true positive predictions to all predictions, while recall assesses the ratio of true positive predictions to all actual positive cases, with F1 score serving as the harmonic mean of these two metrics (Referensi 1).","The retrieved reference directly discusses precision, recall, and F1 scores, which are explicitly mentioned in the source paragraph, making it highly relevant."
25,"exhib- ited better performance than the MobileNet model, in which the models achieved an accuracy of 85% and 84.52%, respectively. Furthermore, the ResNet-101 model achieved a higher recognition performance of 88.37%, while the MobileNetV2 achieved the performance with an accuracy of 85.46% and a precision, recall, and F1 of 91%, 84%, and 85%, respectively. Furthermore, we performed more experi- ments using several different architectures i.e., DenseNet169, InceptionResNetV2, Xception, and EfﬁcientNetB4 that yielded accuracy of 88.76%, 87.16%, 89.31%, and 88.21%, respectively. The highest accuracy achieved by the benchmark models was only 89.31%. Our previous study proposed a data aug- mentation technique based on neural style transfer and geo- metric transformation to address the scantiness of Balinese carving data , which increased",,,"["". [6] and Ihsan [7]. The VGG19 study. architecture was regarded as the best neural network model to perform style transfer on batik-style images. Among its layers, II. RELATED WORKS the layer \""conv3_1\"" performs better than other layers in the Simonyan and Zisserman [1] introduced the convolutional same network. The study concluded that batik-style transfer neural network architecture named VGG. This architecture images can be regarded as a form of batik art"", "". 9. The comparison of VGG19 style transfer images with different Nitik style. The used layers from left to right are \""conv1_1\"", weighting factor compositions \""conv2_1\"", \""conv3_1\"", \""conv4_1\"", and \""conv5_1\"". C. Survey Results Fig. 9 displays a comparison of a few generated images The survey managed to garner 216 responses. There are using the VGG19 model with different weighting factor six sections in this survey. The first section of the settings each"", "". They neural style transfer and batik image are only a few. introduced the convolutional neural network (CNN) VGG16 and VGG19. The latter neural network architecture was then The goal of this study is to perform a thorough study of implemented by Gatys et al. [2] to produce high-quality transferring features of batik-style images using the VGG artistic images. The result of their work introduced the architectures"", "". The D. Data Collection and Analysis convolutional layer “conv5_1” of both neural networks was used to represent content image features. As for the style Several data were collected in this study. When style image, the experiment used the layers “conv1_1”, “conv2_1”, transfer was performed, the information about its time “conv3_1”, “conv4_1”, and “conv5_1” to store the style computation and loss values were recorded aside from representation similar to Gatys et al. [2]. The models were producing new images"", "". The result of this experiment was analyzed with some paper to contribute to providing more literacy regarding the hypothesis tests and visualized with graphs. This study finds application of neural style transfer in batik-style images. This that the VGG16 model mainly performs faster than the VGG19 paper plans to further continue the study of implementing the model. Both models can produce batik-style transfer images convolutional layers of VGG architectures in migrating the with identical results""]",False,,"The retrieved references focus on the VGG architecture and its application in style transfer, which does not directly support the claims about the performance of ResNet-101, MobileNetV2, and other models mentioned in the source paragraph. Therefore, none of the references are relevant to the specific findings in the source paragraph."
26,"process, an audit involves acquiring and objectively evaluating evidence related to allegations of economic activities and other operations. The aim is to assess the level of conformity between the reports and predefined criteria, and to communicate the results to relevant users, in this case, the organization responsible for establishing information system gover nan nance. One of the proven frameworks for information system auditing is the Control Objectives for Information and Related Technology (COBIT) 2019, which is utilized as the reference framework in this research . COBIT 2019 offers an effective methodology for evaluating the capability of information technology processes, specifically focusing on Deliver, Service and Support - Operation Management. This framework guarantees that the data (DSS01) is received, managed fully,",Identifying Non-Conforming Process in Automobile Insurance Claims Using Process Mining and COBIT 2019,"Through the use of the COBIT 2019 framework, COBIT provides comprehensive guidance for identifying, establishing, and monitoring the necessary controls within the IT environment to achieve defined business objectives.","["". INTRODUCTION implementation of improvements. Audit system with Control Objectives for Information and Audit with COBIT 2019 and process mining from event Related Technologies (COBIT) is a process that refers to a logs represents a holistic approach to evaluating and framework designed to assist organizations in managing and enhancing the effectiveness of an organization's information controlling information technology more effectively [1], [2]. systems [12]"", "". This system aims COBIT 2019, which stands for Control Objectives for to help organizations manage risk, ensure compliance, and Information and Related Technologies, is a comprehensive enhanceperformanceinthecontextofinformationtechnology"", "". systems [12]. Through the use of the COBIT 2019 framework, COBIT provides comprehensive guidance for identifying, auditors can pinpoint key controls necessary to achieve establishing, and monitoring the necessary controls within the predefined business objectives. Meanwhile, event log process IT environment to achieve defined business objectives [3], [4]"", "". Previous Research of Audit using COBIT 2019 based on semantic similarities, preprocessing data to calculate PreviousresearchonauditingwithCOBIT2019hasinvestithese similarities and effectively merging nodes and relationgated multiple facets of IT governance and auditing, applying ships. the framework across diverse domains and industries"", "". The results show a list of recommended activities based on the company In previous research, as found in the paper [3], [4], [5] strategy, this can simplify the company audit process. and [6] to obtain Activities from the COBIT Core Model Keywords—Audit Management, COBIT 2019, Cosine Similar- and Capability Scores, it is necessary to undergo a mapping ity, Financial, Knowledge Graph, Neo4J process according to the instructions in the COBIT 2019 manual. This can be time-consuming, especially when auditor I""]",True,The COBIT 2019 framework provides comprehensive guidance for identifying and monitoring necessary controls within the IT environment to achieve defined business objectives (Referensi 3).,"This reference directly supports the claim about COBIT 2019 being a proven framework for information system auditing, specifically mentioning its role in identifying and monitoring controls to meet business objectives."
