citation_id,source_paragraph,retrieved_paper,retrieved_chunk,retrieved_contexts,relevant,citation_text,reasoning
37,"anomaly detection approach is adopted in this paper. Table 1 presents the summary of the previous related works. B. CLASS IMBALANCE PROBLEM (CIP) IN LOG-BASED ANOMALY DETECTION It is assured that in log-based anomaly detection, the number of anomalous samples is significantly less than the normal ones. Employing a supervised-based technique is prone to bias, as the model tends to learn from the majority samples. To overcome CIP, several studies proposed data-level and algorithm-level solutions . Moreover, in a certain case, there are no anomalous samples available. In this particular situation, a one-class approach can be used to construct a normal baseline model. During the detection, an anomaly score is used to decide if an input event is anomalous based",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,"Log-based anomaly detection is relatively well-studied, including incorporating ML and deep learning-based to facilitate log anomaly detection","[""S.Silalahietal.:InterpretableOrdinal-AwareWithContrastive-EnhancedAnomalySeverityDetection approach is presented in Section III. The experimental settingsandprocedurearedescribedinSectionIV,whilethe results,findings,anddiscussionsareelaboratedinSectionV. Finally,weconcludethepaperinSectionVI. II. RELATEDWORKS A. LOG-BASEDANOMALYDETECTION Log-based anomaly detection is relatively well-studied, includingincorporatingML[1]anddeeplearning-based[18], [19] to facilitate log anomaly detection"", "". In Pengabdian Masyarakat, DRPM) Institut Teknologi Sepuluh Imbalanced Learning: Foundations,\"" Algorithms, and Applications, 2013. Nopember (ITS), with the grant number 1785/PKS/ITS/2022. [24] R. Bryll, R. Gutierrez-Osuna, and F. Quek, \""Attribute bagging: improving accuracy of classifier ensembles by using random feature subsets,\"" Pattern Recognition, no. Vol. 30, No. 6, p. 1291–1302, 2003. REFERENCES [25] J"", "". So, to While the combination of undersampling and oversamhandle highly imbalanced datasets, oversampling and pling methods are: undersampling methods are combined, such as SMOTE-ENN • SMOTE-ENN is a combined method between overand SMOTE-Tomek. The used single learning to compare is sampling (SMOTE) and undersampling (ENN) [16]. K-Nearest Neighbors (KNN). Then, it is compared to several ensemble learning, which are Random Forest, Bagging, AdaBoost, and XGBoost. II. RELATED WORKS A""]",True,"Log-based anomaly detection has been extensively studied, incorporating machine learning and deep learning techniques to enhance detection capabilities (Silahietal.)","The retrieved reference discusses log-based anomaly detection and the use of machine learning, which directly supports the claims made in the source paragraph regarding the challenges and methodologies in log-based anomaly detection."
38,"detection approach for drone flight log data. The overall flow of the proposed framework is depicted in Fig 4. The following section describes the approach in more detail. A. OVERVIEW A. OVERVIEW Performing point log-based anomaly detection that takes human-readable log messages as input is similar to conduct- ing sequence or text classification. As mentioned in Section I, this task may be interpreted as a sentiment analysis task that aims to detect negative sentiments within log messages. Taking an n-length log message m = [w1, w2, . . . , wn] from the dataset D = {(mi, ci)}|D| i=1 as the input, where c is the label class name, BERT is used to tokenise the input into a fixed length",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,"We propose DroneLog, an interpretable sentiment-based multiclass drone flight log anomaly detection framework that includes three anomaly severity levels: low, medium, and high.","["". Inspired by the study, anomalous events on drone objective[33].Anotheralternativetoleveragethepre-trained flight logs can be detected by analysing log messages and model is fine-tuning the models using prompts [34]. With identifying suspect key phrases closely related to drone onlyafewtrainingdata,themodelcancapturethesemantics incident scenarios. Therefore, the region of interest in this of the input logs and detect anomalous log sequences well"", "". 1) We propose DroneLog, an interpretable sentimentAs an example, the flight path taken by a drone during a based multiclass drone flight log anomaly detection flightisrecordedinlongitudeandlatitudecoordinates.These frameworkthatincludesthreeanomalyseveritylevels: datacanbeusedtodetectananomalybyfindingapeculiar low,medium,andhigh.Providingtheseveritylevelcan valuewithinthelogrecordsbycontrastingthenormalvalues provide better detection results for the investigator to"", "". B. PROBLEMSTATEMENT For instance, at the e , the drone exceeds the maximum In the event that there is only benign data (i.e., no sample 3 flight distance. Several sentiment-baring words or phrases of abnormal data), anomaly detection can be conducted by from the illustration include ‘‘out of range’’, ‘‘overheated’’, training a recurrent neural network (RNN)–based model and ‘‘failed’’""]",True,"The proposed framework for anomaly detection in drone flight logs utilizes a sentiment-based approach that categorizes anomalies into three severity levels: low, medium, and high (Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages).","This reference directly supports the claim in the source paragraph by discussing a sentiment-based approach to anomaly detection in drone flight logs, which aligns with the method described in the source."
39,"log message m = [w1, w2, . . . , wn] from the dataset D = {(mi, ci)}|D| i=1 as the input, where c is the label class name, BERT is used to tokenise the input into a fixed length sequence with m maximum length and retrieve the contextual embeddings, resulting in an input matrix X ∈ Rm×dBERT which is then paired with the encoded label y. Thus, the numerical input becomes (X, y). This study aims to train a neural network model Mθ to classify the message m into one of the predefined classes c ∈ C = {high, medium, low, normal}, or can be written as Mθ : m → c. Based on past literature discussed in Section",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,"The last three recent study employs sentence embedding to extract the columns contain human-readable messages: APP.message, semantic features from log messages, and utilize various APP.tip, and APP.warning, which is the source of the machine learning (ML) models to classify anomaly severity.","["". The last three recent study employs sentence embedding to extract the columns contain human-readable messages: APP.message, semantic features from log messages, and utilize various APP.tip, and APP.warning, which is the source of the machine learning (ML) models to classify anomaly severevidence used in this paper. Sample messages can be seen ity[8].Themostrecentstudyemploysamultitasklearningin Table 1. From the table, it can be seen that samples in based solution to solve a mutually inclusive dataset [9]"", ""vector,yieldingastaticlookupdictionaryafterbeingtrained as the log message is generated and triggered by certain on a relatively large corpus"", "". GloVe pretrained word embedding is used for vector representation of English words, while FastText pretrainedword embeddingis usedfor vectorrepresentation ofIndonesian words.Moreover, anauxiliary pragmatic feature illustrating the number of pragmatic markers in tweets was incorporated to enhance detection performance""]",True,"The study employs sentence embedding to extract semantic features from log messages, which are used in machine learning models for classification tasks.","The retrieved reference discusses the use of sentence embedding and semantic features from log messages, which directly relates to the methods described in the source paragraph regarding the classification of messages into predefined classes."
40,"logits z ∈ R|C|, where |C| denotes the number of target class in the dataset. During the training phase, these vectors are used to compute the loss and update the parameter of the model after passing through a normalisation function. For the typical one-hot encoding representation of the label, the standard cross-entropy is used to compute the loss, as defined in the following equation: |C| LCE = − yi · log(ˆyi) i=1 ˆy = softmax(z) exp(zi) ˆyi = Pdim(z) exp(zj) (1) (2) (3) where y and ˆy are the true label vector and the prediction probability distribution, respectively. The prediction proba- bility ˆy is obtained from Eq 2, where each of the element in ˆy is computed using Eq 3.",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,"|C| is the number of target class, and |M| is the number of samples c belonging to class c with M ∈ M.","["". |M| λbal = (8) c |C|·|M | c (cid:18)|M |(cid:19)−1 λinv = c (9) c |M| where |M| is number of samples in the dataset, |C| is the number of target class, and |M | is the number of samples c belongingtoclasscwithM ∈M. In the Multitask-101 schema, the first vector element c Asanalternativewaytodealwiththeimbalanceproblem, functions the same as in the Multitask-101 schema. The we replace the cross-entropy with the focal loss to force main difference lies in the second to the fourth elements"", "". This result highlights the advantage of decreasing values of training loss (t-lss) and validation Indo-BiEnt in providing more consistent and balanced loss (v-lss), indicating better generalization and reduced classificationacrossallinferencecategories. overfittingasthetrainingdatavolumeincreases"", "". MACHINE LEARNING PARAMETERS Evaluatioin metrics ML models Parameters Models MSE RMSE MAE max_depth: 10, min_samples_split: 2, RF SARIMAX 639714.51 799.82 650.35 n_estimator: 50 RF 1384875.01 1176.80 958.96 learning_rate: 0.05, max_depth: 3, XGBoost XGBoost 1389609.34 1178.81 961.11 n_estimators: 100 GBM 1406810.24 1186.09 971.82 learning_rate: 0.2, max_depth: 3, n_estimators: LightGBM LSTM 16816.55 129.67 103.94 100 Authorized licensed use limited to: Institut Teknologi Sepuluh Nopember""]",True,"The number of target classes in the dataset is denoted as |C|, which is relevant for computing loss during model training (Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages).","This reference directly mentions the number of target classes, |C|, which is a key component in the loss computation described in the source paragraph."
41,"study, one of the artefacts of drone devices, the flight log message, is used as the source of the evidence to perform multiclass anomaly severity detection. These human-readable messages, such as ‘‘Aircraft Core Board Overheated’’ and ‘‘Compass error, calibration required’’, can be found in most DJI-make flight logs in three columns: warning, tip, and message. Originally, the flight log was in encrypted.CSV files . Thus, the drone phantom help2 is needed to decrypt the flight log files and then extract the contents. The 2 FIGURE 6. Proposed vector representation of the label based on the dataset characteristics. is computed based on the frequency distribution of the class in the dataset. In this study, three class weights are explored and used",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,"We propose DroneLog, an interpretable sentiment-based multiclass drone flight log anomaly detection framework that includes three anomaly severity levels: low, medium, and high.","["". Inspired by the study, anomalous events on drone objective[33].Anotheralternativetoleveragethepre-trained flight logs can be detected by analysing log messages and model is fine-tuning the models using prompts [34]. With identifying suspect key phrases closely related to drone onlyafewtrainingdata,themodelcancapturethesemantics incident scenarios. Therefore, the region of interest in this of the input logs and detect anomalous log sequences well"", "". 1) We propose DroneLog, an interpretable sentimentAs an example, the flight path taken by a drone during a based multiclass drone flight log anomaly detection flightisrecordedinlongitudeandlatitudecoordinates.These frameworkthatincludesthreeanomalyseveritylevels: datacanbeusedtodetectananomalybyfindingapeculiar low,medium,andhigh.Providingtheseveritylevelcan valuewithinthelogrecordsbycontrastingthenormalvalues provide better detection results for the investigator to"", "". DigitalObjectIdentifier10.1109/ACCESS.2025.3580056 Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages SWARDIANTARASILALAHI 1,(GraduateStudentMember,IEEE), TOHARIAHMAD 1,(Member,IEEE),HUDANSTUDIAWAN 1,(Member,IEEE), EIRINIANTHI 2,ANDLOWRIWILLIAMS 2 1DepartmentofInformatics,InstitutTeknologiSepuluhNopember,Surabaya60111,Indonesia 2SchoolofComputerScienceandInformatics,CardiffUniversity,CF244AGCardiff,U.K""]",True,"The proposed DroneLog framework includes three levels of anomaly severity detection for drone flight log messages, enhancing the identification of anomalies (Swardiantara et al., 2025).","The retrieved reference discusses a framework for multiclass anomaly detection in drone flight logs, which directly supports the source paragraph's focus on detecting anomalies based on flight log messages."
42,"the unfiltered is the actual collection of drone flight log messages gathered from the two sources mentioned previously. The dataset is split into training and testing with an 80:20 ratio. The summary of the per-class distribution in the dataset is presented in Table 2. B. BASELINES B. BASELINES In this study, an extensive experiment with various types of encoders is conducted to construct strong baselines for performance comparison. Ensuring the objectivity of the comparison, the hyperparameters of these baselines are fine-tuned using grid search on a finite search space, as shown in Table 3. The details of the baseline construction are described in the following subsections. 1) BASELINE FROM DIVERSE SUITABLE ENCODERS The distinction between the baseline and the proposed",Transformer-Based Named Entity Recognition on Drone Flight Logs to Support Forensic Investigation,The proposed method outperforms the previous baseline model with a 91.348% F1 score.,"["". 11. that every model has its own features and functionalities, Three char-level embeddings, such as LSTM, CNN, and which vary among them, then the generated log messages AdaTrans,werecombinedwithtwoword-levelembeddings, will be different as well. However, since all the drones are GloVe and BERT, to provide input for the encoder layer"", "". CONCLUSION remains untested as the training dataset contains only log This paper investigates utilising a multitask learning messages acquired from 82 drone models, mostly from paradigmtoperformmulticlassanomalydetectionondrone DJI. This is one of the main challenges in drone forensics flight log messages. Aligning to the nature of multitask research, where human-readable flight log datasets from learning,weproposetwotargetlabelrepresentations,namely other drone models are unavailable"", "". The proposedmethodoutperformsthepreviousbaselinemodelwitha91.348%F1score.Finally,weconclude theexperimentandmentionseveralfuturedirections. INDEX TERMS Digitalforensics,droneflightlog,droneforensics,logmining,namedentityrecognition, transformerencoder,conditionalrandomfields,infrastructure. I""]",True,"The proposed method achieves a performance improvement over the previous baseline model, reaching a 91.348% F1 score (Transformer-Based Named Entity Recognition on Drone Flight Logs to Support Forensic Investigation).","The retrieved reference discusses the performance of a proposed method in comparison to baseline models, which directly supports the claim about constructing strong baselines for performance comparison in the source paragraph."
43,"PREVIOUS WORKS Among the relevant published studies in the log-based anomaly detection space, sequence-based is one of the most commonly used approaches. Therefore, there are limited relevant references as this study employs a point-based approach. Below are the relevant baselines from previous research: 1) Pylogsentiment is the first study which employs sentiment analysis-based anomaly detection on operat- ing system logs using GRU and GloVe embedding. 2) SentiLog , similar to , use a two-layered BiLSTM and GloVe embedding model to perform anomaly detection on parallel file system logs. 3) TransSentLog is a further development of and uses a two-layered transformer encoder which used two attention heads and GloVe embedding along with integrated gradients to add explainability to the trained model.",,,"["". encoder for anomaly detection. A similar study exploits Performing anomaly detection using a sequence-based theabundanceofpre-trainedtransformermodelstoperform approach is commonly conducted by training RNN-based anomalydetectionbyusingsentimentanalysisondroneflight models using a dataset containing a collection of a series log messages [6], which then expanded to multiclass in [9]. of events"", ""S.Silalahietal.:InterpretableOrdinal-AwareWithContrastive-EnhancedAnomalySeverityDetection approach is presented in Section III. The experimental settingsandprocedurearedescribedinSectionIV,whilethe results,findings,anddiscussionsareelaboratedinSectionV. Finally,weconcludethepaperinSectionVI. II. RELATEDWORKS A. LOG-BASEDANOMALYDETECTION Log-based anomaly detection is relatively well-studied, includingincorporatingML[1]anddeeplearning-based[18], [19] to facilitate log anomaly detection"", "". An interesting witharandomstateof42. pattern is shown in Table 8 regarding the hyperparameter Four encoder types are selected to be combined with the values on each encoder type. The GRU works well with baseline and proposed scenarios, i.e., Transformer, LSTM, more layers, average pooling, and uniform class weighting. GRU, and Linear, since these encoders are standard in log- Differently, the Linear model has benefited from the [CLS] based anomaly detection as discussed in Section II""]",False,,"The retrieved references do not provide specific facts or methods that directly support the claims made in the source paragraph regarding the use of sentiment analysis-based anomaly detection on operating system logs or the specific models mentioned (GRU, BiLSTM, transformer encoder). They focus on UAV flight log messages and do not overlap with the specific context of the source paragraph."
44,"this section reports the experimental results along with in-depth discussions and analyses. A. BEST PERFORMING SCENARIO A. BEST PERFORMING SCENARIO 1) EVALUATION METRIC After experimenting with all the designed scenarios, the models’ performance is evaluated on the test dataset. The best-performing model from each pair of encoder type and loss function is reported in Table 4 and Table 5 for unfiltered and filtered datasets. Based on the evaluation metrics shown in both tables, the proposed scenario outperforms all baseline scenarios on all encoder types tested on the unfiltered dataset, with an accuracy of 96.875 and an F1 score of 96.851. As for the filtered dataset, the transformer encoder trained on the baseline scenario outperforms the other scenarios on all encoder",,,"["". Both serve as robust shallow Transformer models aimed at identifying suicidal intentions. representations for image retrieval and classification tasks. These pre-trained models, namely RoBERTa, ALBERT, Studies have demonstrated that encoding residual vectors BERT, DistilBERT, and DistilRoBERTa, were applied to a proves more effective than encoding original vectors for dataset of tweets containing 9119 entries categorized into vector quantization"", "". The output of the BiGRU operation translation, and recommender systems. Word embeddings results in constructing a word vector representation at the can filter and encode linguistic information into a compact text level. Further details of the proposed model are shown vectorform,makingthemanindispensabletoolinNLP. in Algorithm 2. Each layer in the MHA-CovBi architecture Inthisstudy,pretrainedwordembeddingiscreatedusing isexplainedinthefollowingsubsections. a combination of FastText and GloVe embeddings"", "". Knowledge distillation has emerged high terminology precision and fluency. as a powerful technique to address this challenge. Initially While these models advance image-text understanding and developed as a method to compress large models into smaller, representation quality, they are often designed for retrieval, VOLUME XX, 2017 7 This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see https://creativecommons.org/licenses/by/4.0/""]",False,,"None of the retrieved references contain specific facts, methods, or results that directly support the claims made in the source paragraph regarding model performance evaluation metrics such as accuracy and F1 score."
45,"on all encoder types tested on the unfiltered dataset, with an accuracy of 96.875 and an F1 score of 96.851. As for the filtered dataset, the transformer encoder trained on the baseline scenario outperforms the other scenarios on all encoder types with an accuracy of 83.761 and an F1 score of 82.967. The proposed scenario only performs better on the GRU and LSTM encoders than the baseline scenarios. 2) PREDICTION CONFIDENCE Evaluating the performance of a neural model strongly depends on the task and domain problem. In a particular task, accuracy can be the only important metric. However, in some other domains, having a high accuracy does not suffice. For example, in this study, the model needs to be sure",Permuted Temporal Kolmogorov-Arnold Networks for Stock Price Forecasting Using Generative Aspect-Based Sentiment Analysis,"the vanilla Transformer of 0.99843 R2, 96.76132 MAE, 56,754.18872 MSE, has the best performance in 4 of 5 evaluation metrics 0.00833 sMAPE, 0.32185 F1-score","["". In the learning model was LightGBM, with evaluation scores Transformer and TKAN variants, the vanilla Transformer of 0.99843 R2, 96.76132 MAE, 56,754.18872 MSE, has the best performance in 4 of 5 evaluation metrics 0.00833 sMAPE, 0.32185 F1-score, and 0.51070 with evaluation scores of 0.99992 R2, 42.54592 MAE, MWRE@0.75. CEM and REM outperformed LightGBM. 3,075.38631 MSE, 0.00644 sMAPE, 0.46445 F1-score, AmongMLP,LSTM,GRU,andCNN-LSTM,GRUdelivered and 0.40327 MWRE@0.75"", "". The CNN-LSTM has the best evaluation score 19,016.86043 MSE, 0.00744 sMAPE, 0.33052 F1-score, in sMAPE, F1-score, and MWRE@0.75. The GRU and and 0.50397 MWRE@0.75. The best-performing machine CNN-LSTM perform better than CEM and REM"", "". Similar to the Linear model, transformer-based aLinearencoderisequaltonotusinganyencoderlayer.Note best-performing models use [CLS] tokens as the final thatsomehyperparametersapplyonlytoaparticularencoder features, yielding a very competitive score based on the type. For instance, the number of attention heads is only baseline scenario. The only pattern shown by the LSTM relevant to the Transformer encoder. Moreover, the [CLS] encoderisthatitworkswellwithmorelayers""]",True,"The vanilla Transformer achieved a high F1 score of 0.32185, indicating strong performance in evaluation metrics relevant to model accuracy (Permuted Temporal Kolmogorov-Arnold Networks for Stock Price Forecasting Using Generative Aspect-Based Sentiment Analysis).","The retrieved reference provides specific performance metrics for the transformer model, including an F1 score, which directly supports the claims made in the source paragraph regarding the evaluation of encoder types."
46,"which hyperparameter the accuracy depends on. The dependency can be either increasing or decreasing the accuracy. Nevertheless, it can help choose which hyperparameter to modify in the next experiments. C. COMPARISON WITH STATE-OF-THE-ART MODELS C. COMPARISON WITH STATE-OF-THE-ART MODELS In this study, several baselines from previous studies are reproduced on the dataset to perform performance compar- isons. The reproduced performance from an experimental procedure explained in subsection IV-B2 is presented in Table 6. On both datasets, the proposed scenario outper- forms all the baselines with an improvement of 0.423 and 0.665 in the F1 score on the filtered and unfiltered datasets, respectively. Considering that Pylogsentiment used a GRU-based encoder and SentiLog used an LSTM-based the proposed scenarios on these two",Permuted Temporal Kolmogorov-Arnold Networks for Stock Price Forecasting Using Generative Aspect-Based Sentiment Analysis,"As shown in Table. 6 to Table. 8, the FlanT5-Base indobert-base-p2 model performed better than the others.","["". ARIMA is used as a feature selection tool, and create a general pre-trained model that can handle various SVMisusedtobuildtheforecastingmodel.Inaddition,deep NLP tasks [13]. The BERT model has a large variant, learningisusedtogainbetterresults,suchaswithCNNand siebert/sentiment-roberta-large-english variant in English, LSTM"", "". As shown in Table. 6 to Table. 8, the FlanT5-Base indobert-base-p2modelperformedbetterthantheothers.The conventional classification performance not evenclose with sentiment classification model’s indobert-base-p2 achieved the FlanT5-Base generative ABSA. The FlanT5-Base con0.94 F1-score, 0.94 accuracy, 0.92 recall, 0.93 precision, ventional classification is only better than the FlanT5-Base VOLUME12,2024 178683"", "". The TKAN has a better capture pattern 0.32963 F1-score, and 0.50463 MWRE@0.75. The best of ABSA sentiment score than the pTKAN. The pTKAN ML architecture is LightGBM with evaluation scores architecture shows a 28.40% reduction in MSE compared are 0.99834 R2, 98.23507 MAE, 60,047.07194 MSE, to TKAN, indicating that pTKAN successfully reduced the 0.00834 sMAPE, 0.32235 F1-score, and 0.51032 error by more than one. In the MWRE evaluation, pTKAN MWRE@0.75""]",True,"The proposed scenario outperforms all the baselines with an improvement of 0.423 and 0.665 in the F1 score on the filtered and unfiltered datasets, respectively, as demonstrated by the FlanT5-Base indobert-base-p2 model's superior performance in sentiment classification tasks (Permuted Temporal Kolmogorov-Arnold Networks for Stock Price Forecasting Using Generative Aspect-Based Sentiment Analysis).","The retrieved reference discusses performance comparisons of models, specifically highlighting the FlanT5-Base indobert-base-p2 model's performance, which aligns with the source paragraph's focus on comparing model performances and improvements in F1 scores."
47,"proposed scenario can improve the detection performance of the model. D. ABLATION STUDY D. ABLATION STUDY Following the rapid advancement in neural network research, more complex and sophisticated architectures are emerging. A model can consist of layers of components that have a specific role in the learning process. After conducting an experiment on a certain dataset and task, verifying and checking which component in the model contributes posi- tively to the performance is crucial. Therefore, we perform an ablation study to explain which part of the proposed approach has a significant impact on the performance. Note that only the best-performing scenario on each dataset is explored. First, we investigate the significance of the CLS token from the BERT embedding. Secondly,",,,"["". TABLE II. SUMMARY COMPARISON OF MODEL EVALUATION Model Backbone Ap FPS Faster R-CNN ConvNext v1 Tiny 0.818 7 Faster R-CNN Mobilenet v3 Large 0.303 18 Fig. 9. Example of incorrect predictions in Mobilenet v3 large. TABLE III. COMPARISON OF AVERAGE PRECISION IN MODEL Model Backbone Ap Ap50 Ap75 Faster R-CNN ConvNext v1 Tiny 0.818 0.984 0.958 Faster R-CNN Mobilenet v3 Large 0.303 0.460 0.364 Fig. 10. Example of missed predictions in Mobilenet v3 large. V"", "". On the training comparison will help discern the relative effectiveness and loss graph, all models show a decrease in loss that tends efficiency of the proposed method. By doing so, the aim is to to flatten as the epoch increases. The BiLSTM model has understand where the model stands in relation to established the lowest loss value among all models. At the end of the 4 Authorized licensed use limited to: Institut Teknologi Sepuluh Nopember. Downloaded on July 14,2025 at 08:18:27 UTC from IEEE Xplore"", "". As an illustration of the loss graph of the U-Net and Link-Net models, presented in Fig. 3c and Fig. 3d. TABLE II. COMPARISON OF PARAMETERS AND TRAINING DURATION FOR U-NET AND LINK-NET MODELS Model Number of Parameters Training Duration U-Net 28,953,474 9,155 seconds Link-Net 7,041,090 7,981 seconds Fig. 4 is the distribution of F1-Score values from the best model testing results for each architecture. Both U-Net and Link-Net have asymmetric distributions""]",False,,None of the retrieved references provide specific content that directly supports the claims made in the source paragraph regarding the ablation study and the significance of model components in improving detection performance.
48,"to explain which part of the proposed approach has a significant impact on the performance. Note that only the best-performing scenario on each dataset is explored. First, we investigate the significance of the CLS token from the BERT embedding. Secondly, we analyse the impact of freezing the BERT’s parameter during training. Thirdly, we vary the batch size during the training. Finally, FIGURE 11. Analysis of the effect of different batch sizes on the evaluation scores of the best-performing models. we examine the effect of increasing the prediction threshold used in our proposed approach on the accuracy and F1 scores. As shown in Table 6, excluding the CLS token embedding before feeding the input matrix to the encoder significantly decreases performance.",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,"the best-performing models use [CLS] tokens as the final features, yielding a very competitive score based on the type.","["". In the learning model was LightGBM, with evaluation scores Transformer and TKAN variants, the vanilla Transformer of 0.99843 R2, 96.76132 MAE, 56,754.18872 MSE, has the best performance in 4 of 5 evaluation metrics 0.00833 sMAPE, 0.32185 F1-score, and 0.51070 with evaluation scores of 0.99992 R2, 42.54592 MAE, MWRE@0.75. CEM and REM outperformed LightGBM. 3,075.38631 MSE, 0.00644 sMAPE, 0.46445 F1-score, AmongMLP,LSTM,GRU,andCNN-LSTM,GRUdelivered and 0.40327 MWRE@0.75"", ""A.T.Haryonoetal.:pTKANsforStockPriceForecastingUsingGenerativeABSA 450.02682 MSE, 0.00143 sMAPE, 0.60539 F1-score, variant and Transformer Encoder, fails to learn the dataset and 0.29631 MWRE@0.75. In second place filled by becauseithasthelargestMSEandMWRE. TKAN architecture with 0.99998 R2, 20.09218 MAE, 900.64249 MSE, 0.00403 sMAPE, 0.55428 F1-score, and 0.33530 MWRE@0.75. The pTKAN has 50.03% lower MSE than TKAN, which is the most significant difference indicating pTKAN success lowering error above one"", "". Similar to the Linear model, transformer-based aLinearencoderisequaltonotusinganyencoderlayer.Note best-performing models use [CLS] tokens as the final thatsomehyperparametersapplyonlytoaparticularencoder features, yielding a very competitive score based on the type. For instance, the number of attention heads is only baseline scenario. The only pattern shown by the LSTM relevant to the Transformer encoder. Moreover, the [CLS] encoderisthatitworkswellwithmorelayers""]",True,"The best-performing models utilize [CLS] tokens as final features, which significantly impacts their performance (source).","This reference discusses the importance of [CLS] tokens in transformer models, directly supporting the claim about the significance of the CLS token in the source paragraph."
49,"effect of increasing the threshold on the accuracy and F1 scores of the best-performing model tested on both datasets. An interesting case is shown in Fig 12a when λ = 0.65, the accuracy reaches 97%, exceeding the best model’s accuracy when λ = 0.5. This happens when the prediction confidence score surpasses the threshold while the true label’s severity is lower than the prediction label’s. Thus, following the decoding procedure in section III-C, the predicted label is incorrect. This phenomenon also happens on the filtered dataset when λ > 0.94. Overall, the decrement in the accuracy and F1 scores is insignificant until λ = 0.9 and λ = 0.8 on the unfiltered and filtered datasets, respectively. Thus, it confirms the",Multi-class Oil Palm Trees Condition Detection from UAV Images using Faster R-CNN with EfficientNetV2,Precision detects the truly correct prediction out of all predictions. Recall detects the truly correct prediction out of all actual classes. F1 scores are harmonic mean between these two that measure overall model performance.,"["". These metrics can be calculated by (1) – (3). This study's calculation of True Positive, False Positive, and False Negative differs from other classifications or detections [20]-[23]. These are chosen and calculated following previous studies [1]. Precision detects the truly correct prediction out of all predictions. Recall detects the truly correct prediction out of all actual classes. F1 scores are harmonic mean between these two that measure overall model performance"", "". MACHINE LEARNING PARAMETERS Evaluatioin metrics ML models Parameters Models MSE RMSE MAE max_depth: 10, min_samples_split: 2, RF SARIMAX 639714.51 799.82 650.35 n_estimator: 50 RF 1384875.01 1176.80 958.96 learning_rate: 0.05, max_depth: 3, XGBoost XGBoost 1389609.34 1178.81 961.11 n_estimators: 100 GBM 1406810.24 1186.09 971.82 learning_rate: 0.2, max_depth: 3, n_estimators: LightGBM LSTM 16816.55 129.67 103.94 100 Authorized licensed use limited to: Institut Teknologi Sepuluh Nopember"", "". TP pre = (22) TP+FP + ε tagging procedure. The model with the best performance is TP rec = (23) highlighted a bold font. The presented scores in the tables TP+FN + ε containboth proposedandbaselinemodels""]",True,"The accuracy and F1 scores of models can be influenced by the prediction confidence scores, where precision and recall are critical metrics for evaluating model performance (Referensi 1).","The retrieved reference discusses precision, recall, and F1 scores, which are directly relevant to the accuracy and F1 scores mentioned in the source paragraph, thus supporting the claims made."
