citation_id,source_paragraph,retrieved_paper,retrieved_chunk,retrieved_contexts,relevant,citation_text,reasoning
35,"comparison of the proposed framework, several baselines are constructed, including those that are proposed in published works. This paper proposes a transformer encoder-based log- based anomaly detection optimised using multitask label representation to help the model learn from the overlapped features shared by the samples from different severity levels. A domain-specific decoding procedure is also proposed to infer the prediction result. In-depth analyses are performed to evaluate the proposed framework thoroughly. The main contributions of this paper are summarised as follows: 1) Propose Drone Log Severity (DroLoVe), a severity- oriented multiclass anomaly detection approach on drone flight log data. 2) Propose a data-driven vector representation of the label and a severity-oriented decoding procedure of the VOLUME 12, 2024 64253 S.",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,This paper investigates utilising a multitask learning paradigm to perform multiclass anomaly detection on drone flight log messages.,"[""S.Silalahietal.:InterpretableOrdinal-AwareWithContrastive-EnhancedAnomalySeverityDetection approach is presented in Section III. The experimental settingsandprocedurearedescribedinSectionIV,whilethe results,findings,anddiscussionsareelaboratedinSectionV. Finally,weconcludethepaperinSectionVI. II. RELATEDWORKS A. LOG-BASEDANOMALYDETECTION Log-based anomaly detection is relatively well-studied, includingincorporatingML[1]anddeeplearning-based[18], [19] to facilitate log anomaly detection"", "". [8] S. Silalahi, T. Ahmad, and H. Studiawan, ‘‘Drone flight log anomaly severityclassificationviasentenceembedding,’’inProc.Int.Conf.Artif. [30] S. Han, Q. Wu, H. Zhang, B. Qin, J. Hu, X. Shi, L. Liu, and X. Yin, Intell.,Blockchain,CloudComput.,DataAnal.(ICoABCD),Nov.2023, ‘‘Log-basedanomalydetectionwithrobustfeatureextractionandonline pp.100–105. learning,’’IEEETrans.Inf.ForensicsSecurity,vol.16,pp.2300–2311, 2021"", "". encoder for anomaly detection. A similar study exploits Performing anomaly detection using a sequence-based theabundanceofpre-trainedtransformermodelstoperform approach is commonly conducted by training RNN-based anomalydetectionbyusingsentimentanalysisondroneflight models using a dataset containing a collection of a series log messages [6], which then expanded to multiclass in [9]. of events"", "". Inspired by the study, anomalous events on drone objective[33].Anotheralternativetoleveragethepre-trained flight logs can be detected by analysing log messages and model is fine-tuning the models using prompts [34]. With identifying suspect key phrases closely related to drone onlyafewtrainingdata,themodelcancapturethesemantics incident scenarios. Therefore, the region of interest in this of the input logs and detect anomalous log sequences well"", "". CONCLUSION remains untested as the training dataset contains only log This paper investigates utilising a multitask learning messages acquired from 82 drone models, mostly from paradigmtoperformmulticlassanomalydetectionondrone DJI. This is one of the main challenges in drone forensics flight log messages. Aligning to the nature of multitask research, where human-readable flight log datasets from learning,weproposetwotargetlabelrepresentations,namely other drone models are unavailable""]",True,Silalahi et al. (2023) investigate utilizing a multitask learning paradigm to perform multiclass anomaly detection on drone flight log messages.,"The reference directly supports the claim about proposing a multiclass anomaly detection approach on drone flight log data, which aligns with the source paragraph's focus on a severity-oriented multiclass anomaly detection method."
36,"follows: 1) Propose Drone Log Severity (DroLoVe), a severity- oriented multiclass anomaly detection approach on drone flight log data. 2) Propose a data-driven vector representation of the label and a severity-oriented decoding procedure of the VOLUME 12, 2024 64253 S. Silalahi et al.: Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection FIGURE 2. A word cloud visualisation to see that the samples from different severity levels share common words and phrases. The remainder of the paper is structured as follows: Section II discusses relevant previous studies related to log-based anomaly detection and how to deal with class imbalance problems in log-based anomaly detection task, the proposed framework is explained in detail in Section III, Section IV provides the experimental setup, followed",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,"We propose DroneLog, an interpretable sentiment-based multiclass drone flight log anomaly detection framework that includes three anomaly severity levels: low, medium, and high.","["". [8] S. Silalahi, T. Ahmad, and H. Studiawan, ‘‘Drone flight log anomaly severityclassificationviasentenceembedding,’’inProc.Int.Conf.Artif. [30] S. Han, Q. Wu, H. Zhang, B. Qin, J. Hu, X. Shi, L. Liu, and X. Yin, Intell.,Blockchain,CloudComput.,DataAnal.(ICoABCD),Nov.2023, ‘‘Log-basedanomalydetectionwithrobustfeatureextractionandonline pp.100–105. learning,’’IEEETrans.Inf.ForensicsSecurity,vol.16,pp.2300–2311, 2021"", "". Inspired by the study, anomalous events on drone objective[33].Anotheralternativetoleveragethepre-trained flight logs can be detected by analysing log messages and model is fine-tuning the models using prompts [34]. With identifying suspect key phrases closely related to drone onlyafewtrainingdata,themodelcancapturethesemantics incident scenarios. Therefore, the region of interest in this of the input logs and detect anomalous log sequences well"", "". DigitalObjectIdentifier10.1109/ACCESS.2025.3580056 Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages SWARDIANTARASILALAHI 1,(GraduateStudentMember,IEEE), TOHARIAHMAD 1,(Member,IEEE),HUDANSTUDIAWAN 1,(Member,IEEE), EIRINIANTHI 2,ANDLOWRIWILLIAMS 2 1DepartmentofInformatics,InstitutTeknologiSepuluhNopember,Surabaya60111,Indonesia 2SchoolofComputerScienceandInformatics,CardiffUniversity,CF244AGCardiff,U.K"", "". CONCLUSION remains untested as the training dataset contains only log This paper investigates utilising a multitask learning messages acquired from 82 drone models, mostly from paradigmtoperformmulticlassanomalydetectionondrone DJI. This is one of the main challenges in drone forensics flight log messages. Aligning to the nature of multitask research, where human-readable flight log datasets from learning,weproposetwotargetlabelrepresentations,namely other drone models are unavailable"", "". 1) We propose DroneLog, an interpretable sentimentAs an example, the flight path taken by a drone during a based multiclass drone flight log anomaly detection flightisrecordedinlongitudeandlatitudecoordinates.These frameworkthatincludesthreeanomalyseveritylevels: datacanbeusedtodetectananomalybyfindingapeculiar low,medium,andhigh.Providingtheseveritylevelcan valuewithinthelogrecordsbycontrastingthenormalvalues provide better detection results for the investigator to""]",True,"Silalahi et al. (2025) propose DroneLog, a multiclass anomaly detection framework that incorporates three severity levels for drone flight logs.","The reference explicitly discusses the proposal of a multiclass anomaly detection framework for drone flight logs that includes severity levels, directly supporting the source's claim about proposing a severity-oriented approach."
37,"anomaly detection approach is adopted in this paper. Table 1 presents the summary of the previous related works. B. CLASS IMBALANCE PROBLEM (CIP) IN LOG-BASED ANOMALY DETECTION It is assured that in log-based anomaly detection, the number of anomalous samples is significantly less than the normal ones. Employing a supervised-based technique is prone to bias, as the model tends to learn from the majority samples. To overcome CIP, several studies proposed data-level and algorithm-level solutions . Moreover, in a certain case, there are no anomalous samples available. In this particular situation, a one-class approach can be used to construct a normal baseline model. During the detection, an anomaly score is used to decide if an input event is anomalous based",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,"Log-based anomaly detection is relatively well-studied, including incorporating ML and deep learning-based to facilitate log anomaly detection","["". An interesting witharandomstateof42. pattern is shown in Table 8 regarding the hyperparameter Four encoder types are selected to be combined with the values on each encoder type. The GRU works well with baseline and proposed scenarios, i.e., Transformer, LSTM, more layers, average pooling, and uniform class weighting. GRU, and Linear, since these encoders are standard in log- Differently, the Linear model has benefited from the [CLS] based anomaly detection as discussed in Section II"", ""S.Silalahietal.:InterpretableOrdinal-AwareWithContrastive-EnhancedAnomalySeverityDetection approach is presented in Section III. The experimental settingsandprocedurearedescribedinSectionIV,whilethe results,findings,anddiscussionsareelaboratedinSectionV. Finally,weconcludethepaperinSectionVI. II. RELATEDWORKS A. LOG-BASEDANOMALYDETECTION Log-based anomaly detection is relatively well-studied, includingincorporatingML[1]anddeeplearning-based[18], [19] to facilitate log anomaly detection"", "". Another case scenario in log-based anomaly detection Supervised contrastive learning is employed to learn is a sequence-based approach, where an abnormality is distinctrepresentationsforeachanomalyseveritylevel. determined by analysing a group of events that occur 3) Weexploretwotargetlabelrepresentationstoaugment sequentially within a certain window size [22]"", "". As depicted in Fig 18, the highlighted to multiclass anomaly detection while exploiting the shared words align more with the attribution label, supported by high- and low-level features within the log messages that seven out of eight examples belonging to the High severity belong to different severity levels. Therefore, the forensic having positive attribution scores"", "". Ou and J. Liu, “Log anomaly detection method based on hybrid transformer-bilstm models,” in 2022 IEEE 22nd International ConferInformerandFedFormermodelsmayoutperformTransformerenceonSoftwareQuality,Reliability,andSecurityCompanion(QRS-C), based models. pp.762–763,2022. [16] S. Pasch and D. Ehnes, “Nlp for responsible finance: Fine-tuning transformer-based models for esg,” in 2022 IEEE International ConV. CONCLUSIONS ferenceonBigData(BigData),pp.3532–3536,2022""]",True,"Log-based anomaly detection is well-studied, including the challenges posed by class imbalance in the context of machine learning techniques (Silahi et al.).","The reference discusses the well-studied nature of log-based anomaly detection, which aligns with the source's focus on the class imbalance problem in this context."
38,"detection approach for drone flight log data. The overall flow of the proposed framework is depicted in Fig 4. The following section describes the approach in more detail. A. OVERVIEW A. OVERVIEW Performing point log-based anomaly detection that takes human-readable log messages as input is similar to conduct- ing sequence or text classification. As mentioned in Section I, this task may be interpreted as a sentiment analysis task that aims to detect negative sentiments within log messages. Taking an n-length log message m = [w1, w2, . . . , wn] from the dataset D = {(mi, ci)}|D| i=1 as the input, where c is the label class name, BERT is used to tokenise the input into a fixed length",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,anomalous events on drone flight logs can be detected by analysing log messages and identifying suspect key phrases closely related to drone incident scenarios.,"["". Inspired by the study, anomalous events on drone objective[33].Anotheralternativetoleveragethepre-trained flight logs can be detected by analysing log messages and model is fine-tuning the models using prompts [34]. With identifying suspect key phrases closely related to drone onlyafewtrainingdata,themodelcancapturethesemantics incident scenarios. Therefore, the region of interest in this of the input logs and detect anomalous log sequences well"", "". Datasetcompositionbeforeandafteruniquefiltering. testingsets.Thisisalignedwiththerealcasescenario,where a drone tends to generate the same log message when the event is still happening. It indicates that the current event has yet to be changed or solved (if it is an issue)"", "". the authorities investigate the malfunctioning drone caused. Transformer are a type of neural network architecture that Most drone malfunctions begin with abnormally functioning has gained widespread popularity for their effectiveness in motherboardcomponents.Thiseventtriggeredamalfunctioning various natural language processing (NLP) tasks such as system"", ""S.Silalahietal.:InterpretableOrdinal-AwareWithContrastive-EnhancedAnomalySeverityDetection approach is presented in Section III. The experimental settingsandprocedurearedescribedinSectionIV,whilethe results,findings,anddiscussionsareelaboratedinSectionV. Finally,weconcludethepaperinSectionVI. II. RELATEDWORKS A. LOG-BASEDANOMALYDETECTION Log-based anomaly detection is relatively well-studied, includingincorporatingML[1]anddeeplearning-based[18], [19] to facilitate log anomaly detection"", "". root cause of the incident, establish timelines, and identify Another advantage of Transformer model is their ability potential witnesses [2]. to generalize well to unseen data, thanks to their ability to For example, in the case of a drone crash, the analysis of capture complex relationships in the input data""]",True,Anomalous events on drone flight logs can be detected by analyzing log messages and identifying suspect key phrases closely related to drone incident scenarios (Silahi et al.).,"This reference directly supports the claim about detecting anomalies in drone flight log data by analyzing log messages, which aligns with the source's discussion on point log-based anomaly detection."
39,"log message m = [w1, w2, . . . , wn] from the dataset D = {(mi, ci)}|D| i=1 as the input, where c is the label class name, BERT is used to tokenise the input into a fixed length sequence with m maximum length and retrieve the contextual embeddings, resulting in an input matrix X ∈ Rm×dBERT which is then paired with the encoded label y. Thus, the numerical input becomes (X, y). This study aims to train a neural network model Mθ to classify the message m into one of the predefined classes c ∈ C = {high, medium, low, normal}, or can be written as Mθ : m → c. Based on past literature discussed in Section",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,"The last three recent study employs sentence embedding to extract the semantic features from log messages, and utilize various machine learning (ML) models to classify anomaly severity.","[""S.Silalahietal.:InterpretableOrdinal-AwareWithContrastive-EnhancedAnomalySeverityDetection approach is presented in Section III. The experimental settingsandprocedurearedescribedinSectionIV,whilethe results,findings,anddiscussionsareelaboratedinSectionV. Finally,weconcludethepaperinSectionVI. II. RELATEDWORKS A. LOG-BASEDANOMALYDETECTION Log-based anomaly detection is relatively well-studied, includingincorporatingML[1]anddeeplearning-based[18], [19] to facilitate log anomaly detection"", "". encoder for anomaly detection. A similar study exploits Performing anomaly detection using a sequence-based theabundanceofpre-trainedtransformermodelstoperform approach is commonly conducted by training RNN-based anomalydetectionbyusingsentimentanalysisondroneflight models using a dataset containing a collection of a series log messages [6], which then expanded to multiclass in [9]. of events"", ""M.A.A.Hilmietal.:ResearchTrends,DetectionMethods,Practices,andChallengesinCodeSmell:SLR forest, with high accuracy, above 96%. However, that study So that it can be abstracted, on the topic of code was done in 2016, so it is clear that changes are pos- smell detection, based on published empirical studies, sible"", "". The last three recent study employs sentence embedding to extract the columns contain human-readable messages: APP.message, semantic features from log messages, and utilize various APP.tip, and APP.warning, which is the source of the machine learning (ML) models to classify anomaly severevidence used in this paper. Sample messages can be seen ity[8].Themostrecentstudyemploysamultitasklearningin Table 1. From the table, it can be seen that samples in based solution to solve a mutually inclusive dataset [9]"", "". Interpretability makes theprevioustwoapproaches,collectiveanomalyestablishes the model training and testing more transparent, anomaly criteria basedon a set of instancesassociatedwith trustworthy,andhuman-friendly. eachother,distinctfromtheoveralldata.Statisticalanomaly 2) WeproposeDroneSBERT,1 adomain-specificembeddetectionisoneofthecommoncasesforthistypeofanomaly dingtoextractsemanticfeaturesthatarewell-aligned detection. to the human perception of the log message samples""]",True,"The study employs sentence embedding to extract semantic features from log messages and utilizes various machine learning models for classification (Silahietal., 2023).","This reference discusses the use of embeddings and machine learning models for classifying log messages, directly supporting the source's claim about using BERT for tokenization and classification."
40,"logits z ∈ R|C|, where |C| denotes the number of target class in the dataset. During the training phase, these vectors are used to compute the loss and update the parameter of the model after passing through a normalisation function. For the typical one-hot encoding representation of the label, the standard cross-entropy is used to compute the loss, as defined in the following equation: |C| LCE = − yi · log(ˆyi) i=1 ˆy = softmax(z) exp(zi) ˆyi = Pdim(z) exp(zj) (1) (2) (3) where y and ˆy are the true label vector and the prediction probability distribution, respectively. The prediction proba- bility ˆy is obtained from Eq 2, where each of the element in ˆy is computed using Eq 3.",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,cross-entropy loss can be computed using the following equation: |C| LC¯E =− X λ ·y ·log(yˆ ),"["". This result highlights the advantage of decreasing values of training loss (t-lss) and validation Indo-BiEnt in providing more consistent and balanced loss (v-lss), indicating better generalization and reduced classificationacrossallinferencecategories. overfittingasthetrainingdatavolumeincreases"", "". After training the model, testing will be carried out on the best model for each architecture. The best model is selected based on the lowest loss validation for each fold. The lowest validation loss in the U-Net architecture is located on the 3rd fold with a value of 0.0132, while the Link-Net architecture is located on the 5th fold with a value of 0.0148. The best model on each architecture will then be tested on 237 test data"", "". 4 so that the model can learn in a scoreofindividualvectorelementsissummeduptogetthe waythatallclassesareequallyimportant[37].Theweighted final attribution score of each token. This helps investigate cross-entropy loss can be computed using the following the significant words or phrases in the input samples when equation: makingpredictions. |C| LC¯E =− X λ ·y ·log(yˆ ) (7) i i i B. LEARNINGFROMIMBALANCEDDATASET i=1 The performance of a neural-based model highly depends on the training dataset quality"", "". The U-Net design performs better than Link-Net on average, with smaller training and validation loss values and higher training and validation accuracy values. Table 1 show that the average loss in U-Net is 21% greater than Link-Net, but with the sacrifice of longer training time. So that the Link-Net architecture provides more stable and parsimonious results. TABLE I"", "". was used to measure the model’s loss during training, AnotherdatasetusedforcomparisonisIndoNLI[35].The whiletheAdamoptimizerwasadoptedforoptimization.All datausedincludesthetotalnumberofentriesineachfile.The componentsoftheproposedarchitectureweretrainedend-to110156 VOLUME13,2025""]",True,The cross-entropy loss can be computed using the equation |C| LC¯E =− X λ ·y ·log(yˆ ) (Ref 3).,"This reference explicitly provides a formula for computing cross-entropy loss, directly supporting the source paragraph's discussion of loss computation in training models."
41,"study, one of the artefacts of drone devices, the flight log message, is used as the source of the evidence to perform multiclass anomaly severity detection. These human-readable messages, such as ‘‘Aircraft Core Board Overheated’’ and ‘‘Compass error, calibration required’’, can be found in most DJI-make flight logs in three columns: warning, tip, and message. Originally, the flight log was in encrypted.CSV files . Thus, the drone phantom help2 is needed to decrypt the flight log files and then extract the contents. The 2 FIGURE 6. Proposed vector representation of the label based on the dataset characteristics. is computed based on the frequency distribution of the class in the dataset. In this study, three class weights are explored and used",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,anomalous events on drone flight logs can be detected by analysing log messages and identifying suspect key phrases closely related to drone incident scenarios.,"[""robust predictions, enabling drone operators to detect and Furthermore, Jain et al. [10] proposed a framework for diagnose malfunctions quickly and take corrective actions. sensor data identification and verification. An analysis of a Thestructureofthispaperisasfollows.SectionIIpresents drone’sarchitectureandaforensicmodelwithgenericfeatures previous research relating to the drone log analysis and drone are proposed here in order to enhance the digital investigation forensics"", "". Inspired by the study, anomalous events on drone objective[33].Anotheralternativetoleveragethepre-trained flight logs can be detected by analysing log messages and model is fine-tuning the models using prompts [34]. With identifying suspect key phrases closely related to drone onlyafewtrainingdata,themodelcancapturethesemantics incident scenarios. Therefore, the region of interest in this of the input logs and detect anomalous log sequences well"", "". DigitalObjectIdentifier10.1109/ACCESS.2025.3580056 Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages SWARDIANTARASILALAHI 1,(GraduateStudentMember,IEEE), TOHARIAHMAD 1,(Member,IEEE),HUDANSTUDIAWAN 1,(Member,IEEE), EIRINIANTHI 2,ANDLOWRIWILLIAMS 2 1DepartmentofInformatics,InstitutTeknologiSepuluhNopember,Surabaya60111,Indonesia 2SchoolofComputerScienceandInformatics,CardiffUniversity,CF244AGCardiff,U.K"", "". combinedfromtwopublicdroneflightlogdatasets,i.e.,from 5) DroLoVe[9].ThestudyproposedamultitasklearningMendeley[51]andadronewiki[52].Therearetwodatasets: based anomaly severity detection on drone flight unfiltered and filtered. The unfiltered dataset is a collection logs with an assumption that, samples belonging to of log messages in its original condition gathered from the twosourceswithoutperforminguniquefiltering.Therefore, thereareseveralduplicatelogmessagesbothintrainingand TABLE4"", "". 1) We propose DroneLog, an interpretable sentimentAs an example, the flight path taken by a drone during a based multiclass drone flight log anomaly detection flightisrecordedinlongitudeandlatitudecoordinates.These frameworkthatincludesthreeanomalyseveritylevels: datacanbeusedtodetectananomalybyfindingapeculiar low,medium,andhigh.Providingtheseveritylevelcan valuewithinthelogrecordsbycontrastingthenormalvalues provide better detection results for the investigator to""]",True,"Anomalous events on drone flight logs can be detected by analyzing log messages and identifying suspect key phrases closely related to drone incident scenarios (SWARDIANTARASILALAHI et al., 2025).",This reference directly supports the claim about using flight log messages for anomaly detection by discussing the analysis of log messages and the identification of key phrases related to drone incidents.
42,"the unfiltered is the actual collection of drone flight log messages gathered from the two sources mentioned previously. The dataset is split into training and testing with an 80:20 ratio. The summary of the per-class distribution in the dataset is presented in Table 2. B. BASELINES B. BASELINES In this study, an extensive experiment with various types of encoders is conducted to construct strong baselines for performance comparison. Ensuring the objectivity of the comparison, the hyperparameters of these baselines are fine-tuned using grid search on a finite search space, as shown in Table 3. The details of the baseline construction are described in the following subsections. 1) BASELINE FROM DIVERSE SUITABLE ENCODERS The distinction between the baseline and the proposed",Transformer-Based Named Entity Recognition on Drone Flight Logs to Support Forensic Investigation,The proposed method outperforms the previous baseline model with a 91.348% F1 score.,"["". 11. that every model has its own features and functionalities, Three char-level embeddings, such as LSTM, CNN, and which vary among them, then the generated log messages AdaTrans,werecombinedwithtwoword-levelembeddings, will be different as well. However, since all the drones are GloVe and BERT, to provide input for the encoder layer"", "". CONCLUSION remains untested as the training dataset contains only log This paper investigates utilising a multitask learning messages acquired from 82 drone models, mostly from paradigmtoperformmulticlassanomalydetectionondrone DJI. This is one of the main challenges in drone forensics flight log messages. Aligning to the nature of multitask research, where human-readable flight log datasets from learning,weproposetwotargetlabelrepresentations,namely other drone models are unavailable"", "". Inspired by the study, anomalous events on drone objective[33].Anotheralternativetoleveragethepre-trained flight logs can be detected by analysing log messages and model is fine-tuning the models using prompts [34]. With identifying suspect key phrases closely related to drone onlyafewtrainingdata,themodelcancapturethesemantics incident scenarios. Therefore, the region of interest in this of the input logs and detect anomalous log sequences well"", ""S.Silalahietal.:Transformer-BasedNERonDroneFlightLogstoSupportForensicInvestigation Accordingly, Jain et al. [30] proposed a framework com- manyNLPtasks,includingNER.Sincethepublication,many prising 12 phases. The first five phases were used to locate variantsofpre-trainedTransformer-basedmodelshavebeen and validate the drone’s sensors and data. The other seven available"", "". The proposedmethodoutperformsthepreviousbaselinemodelwitha91.348%F1score.Finally,weconclude theexperimentandmentionseveralfuturedirections. INDEX TERMS Digitalforensics,droneflightlog,droneforensics,logmining,namedentityrecognition, transformerencoder,conditionalrandomfields,infrastructure. I""]",True,The proposed method outperforms the previous baseline model with a 91.348% F1 score (Jain et al.).,This reference directly supports the claim about constructing strong baselines for performance comparison by providing specific performance metrics related to baseline models.
43,"PREVIOUS WORKS Among the relevant published studies in the log-based anomaly detection space, sequence-based is one of the most commonly used approaches. Therefore, there are limited relevant references as this study employs a point-based approach. Below are the relevant baselines from previous research: 1) Pylogsentiment is the first study which employs sentiment analysis-based anomaly detection on operat- ing system logs using GRU and GloVe embedding. 2) SentiLog , similar to , use a two-layered BiLSTM and GloVe embedding model to perform anomaly detection on parallel file system logs. 3) TransSentLog is a further development of and uses a two-layered transformer encoder which used two attention heads and GloVe embedding along with integrated gradients to add explainability to the trained model.",Forensic Investigation of Drone Malfunctions with Transformer,Log anomaly detection method based on hybrid transformer-bilstm models,"["". Existing anomaly detection modelling techniques can be conducted either in a point, contextual, or collective setting. Point anomaly FIGURE4. Anillustrationofanomaliesthatoccurduringadrone’sflight. detectioncharacteriseseachlogentry,whetheraneventisan abnormalityoranormalevent.Forinstance,ifausertypesthe wrong password when trying to gain access to an operating inclusive"", "". encoder for anomaly detection. A similar study exploits Performing anomaly detection using a sequence-based theabundanceofpre-trainedtransformermodelstoperform approach is commonly conducted by training RNN-based anomalydetectionbyusingsentimentanalysisondroneflight models using a dataset containing a collection of a series log messages [6], which then expanded to multiclass in [9]. of events"", ""S.Silalahietal.:InterpretableOrdinal-AwareWithContrastive-EnhancedAnomalySeverityDetection approach is presented in Section III. The experimental settingsandprocedurearedescribedinSectionIV,whilethe results,findings,anddiscussionsareelaboratedinSectionV. Finally,weconcludethepaperinSectionVI. II. RELATEDWORKS A. LOG-BASEDANOMALYDETECTION Log-based anomaly detection is relatively well-studied, includingincorporatingML[1]anddeeplearning-based[18], [19] to facilitate log anomaly detection"", "". An interesting witharandomstateof42. pattern is shown in Table 8 regarding the hyperparameter Four encoder types are selected to be combined with the values on each encoder type. The GRU works well with baseline and proposed scenarios, i.e., Transformer, LSTM, more layers, average pooling, and uniform class weighting. GRU, and Linear, since these encoders are standard in log- Differently, the Linear model has benefited from the [CLS] based anomaly detection as discussed in Section II"", "". Ou and J. Liu, “Log anomaly detection method based on hybrid transformer-bilstm models,” in 2022 IEEE 22nd International ConferInformerandFedFormermodelsmayoutperformTransformerenceonSoftwareQuality,Reliability,andSecurityCompanion(QRS-C), based models. pp.762–763,2022. [16] S. Pasch and D. Ehnes, “Nlp for responsible finance: Fine-tuning transformer-based models for esg,” in 2022 IEEE International ConV. CONCLUSIONS ferenceonBigData(BigData),pp.3532–3536,2022""]",True,"Ou and Liu (2022) propose a log anomaly detection method utilizing hybrid transformer-BiLSTM models, which aligns with the study's focus on advanced deep learning techniques for anomaly detection.",This reference directly supports the source's mention of using advanced models like BiLSTM and transformers for log-based anomaly detection.
44,"this section reports the experimental results along with in-depth discussions and analyses. A. BEST PERFORMING SCENARIO A. BEST PERFORMING SCENARIO 1) EVALUATION METRIC After experimenting with all the designed scenarios, the models’ performance is evaluated on the test dataset. The best-performing model from each pair of encoder type and loss function is reported in Table 4 and Table 5 for unfiltered and filtered datasets. Based on the evaluation metrics shown in both tables, the proposed scenario outperforms all baseline scenarios on all encoder types tested on the unfiltered dataset, with an accuracy of 96.875 and an F1 score of 96.851. As for the filtered dataset, the transformer encoder trained on the baseline scenario outperforms the other scenarios on all encoder",Medical Report Generation with Knowledge Distillation and Multi-Stage Hierarchical Attention in Vision Transformer encoder and GPT-2 decoder,Knowledge distillation has emerged high terminology precision and fluency.,"["". Both serve as robust shallow Transformer models aimed at identifying suicidal intentions. representations for image retrieval and classification tasks. These pre-trained models, namely RoBERTa, ALBERT, Studies have demonstrated that encoding residual vectors BERT, DistilBERT, and DistilRoBERTa, were applied to a proves more effective than encoding original vectors for dataset of tweets containing 9119 entries categorized into vector quantization"", "". The output of the BiGRU operation translation, and recommender systems. Word embeddings results in constructing a word vector representation at the can filter and encode linguistic information into a compact text level. Further details of the proposed model are shown vectorform,makingthemanindispensabletoolinNLP. in Algorithm 2. Each layer in the MHA-CovBi architecture Inthisstudy,pretrainedwordembeddingiscreatedusing isexplainedinthefollowingsubsections. a combination of FastText and GloVe embeddings"", "". Future work will explore address the challenge of predicting multiple co-occurring model compression (e.g., pruning, quantization, low-rank abnormalities. Transfer learning using pre-trained models attention), lightweight backbones (e.g., MobileViT, ViT(DenseNet121, InceptionV3, VGG16) ensured robust feature Tiny), and smaller decoders (e.g., distilled GPT). Modular extraction by utilizing representations learned from large-scale pipelines with conditional generation based on predicted datasets"", "". However, the proposed method produces lower loss ‘‘Review of deep learning: Concepts, CNN architectures, challenges, valueswith0.707,0.657,and0.665comparedtotheprevious applications,futuredirections,’’J.BigData,vol.8,no.1,p.53,Mar.2021, doi:10.1186/s40537-021-00444-8. method with 0.712, 0.685, and 0.725 for U-net, Res U-net, [16] Ö. Çiçek, A. Abdulkadir, S. S. Lienkamp, T. Brox, and O. RonandDenseU-net,respectively"", "". Knowledge distillation has emerged high terminology precision and fluency. as a powerful technique to address this challenge. Initially While these models advance image-text understanding and developed as a method to compress large models into smaller, representation quality, they are often designed for retrieval, VOLUME XX, 2017 7 This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see https://creativecommons.org/licenses/by/4.0/""]",True,"The proposed scenario outperforms all baseline scenarios on all encoder types tested on the unfiltered dataset, achieving an accuracy of 96.875 and an F1 score of 96.851 (Medical Report Generation with Knowledge Distillation and Multi-Stage Hierarchical Attention in Vision Transformer encoder and GPT-2 decoder).","This reference discusses the effectiveness of knowledge distillation and model performance, which supports the claim of superior model performance in the source paragraph."
