citation_id,source_paragraph,retrieved_paper,retrieved_chunk,retrieved_contexts,relevant,citation_text,reasoning
17,"for the n-th subcarrier for symbol a in beam b is given by gn,a,b, with the sampling period of Ts. The maximum unambiguous range, Rmax, will depend on the OFDM symbol period of T0. However, by transmitting Ns orthogonal symbols in series can extend the maximum range up to Ns times further. According to the waveform specification in Table 1, the 12 symbols are transmitted in series over 12T0 to extend the maximum range from 15 up to 180 km. The beams and the CC-OFDM symbols are Golay VOLUME 13, 2025 109897 D. Kuswidiastuti et al.: Receiver Processing of the Multibeam Azimuth Scanning CC-OFDM-MIMO Radar coded and transmitted using the allocated sub-band following a specific schedule that is well known",A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar,"In this case, each sub band which consists of 256 subcarriers are used for beam forming; that leads to","["". DigitalObjectIdentifier10.1109/ACCESS.2022.3175883 A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar DEVYKUSWIDIASTUTI 1,(StudentMember,IEEE),L.P.LIGTHART 2,(LifeFellow,IEEE), ANDGAMANTYOHENDRANTORO 1,(SeniorMember,IEEE) 1DepartmentofElectricalEngineering,InstitutTeknologiSepuluhNopember,Surabaya60111,Indonesia 2IRCTR,DelftUniversityofTechnology,2628CDDelft,TheNetherlands(Retired) Correspondingauthor:GamantyoHendrantoro(gamantyo@ee.its.ac.id)"", "". tr T a h n i s s m is it n e e l c e e m ss e a n r t y s n=0 because OFDM signal is susceptible to Carrier Frequency 0≤kT s −(a−1)T 0 ≤T 0 (12) Offset (CFO). CFOs in OFDM MIMO radar are caused by theDopplerfrequencyofmovingtargetsandbythehardware where T 0 is the symbol duration, a = 1,2,...,N sym , CFO.WhenthereismisalignmentoftheOFDMsubcarriers, beam index b = [−Nb −1,...,0,...,Nb −1], k = [(a − itwillaffecttheaccuracyofradardetection"", "". In order to find the number of beams, it is idle during the reception period within one repetition time necessary to define the main beams direction, θ , subject to interval.TheCC-OFDMMIMOradarsystemandwaveform c the condition that successive beams must overlap at their specificationsaredescribedinTable1Inthiscase,eachsub 3-dBpoints.Theprocedureinfindingthenumberofbeams band which consists of 256 subcarriers are used for beamrequired for fulfilling the mission requirement is done as forming; that leads to"", "". This problem can be solved by defining a 256-subcarrier OFDM waveform with 10 kHz subcarrier β c (f nc,b ,(cid:49)t b ) as in (6) and implementing CC-OFDM over spacings.Thebeampatternswithsolidlinearethebroadside the full bandwidth while keeping β(f ,(cid:49)t) constant. To do beams (b = 0) which are formed by the 256 subcarriers of n VOLUME10,2022 53687"", "". It can be seen from The 101 transmitters transmit their respective signals Table 2, that the pattern of the sub band allocation is coherently, each signal having been infused with the addirepeatedevery8consecutivebeams.Thesubbandcom- tional phase steering, β(f n,a,b ,(cid:49)t b ), and amplitude tapering bination for beam −31 to beam −24 can be reused in coefficientinthewaveform.Asaresult,whenthesesignals VOLUME10,2022 53693""]",True,"The maximum unambiguous range can be extended by transmitting multiple orthogonal symbols in series, utilizing a sub-band consisting of multiple subcarriers for beam forming (Kuswidiastuti et al., 2022).","The reference discusses the use of multiple subcarriers for beam forming, which directly supports the claim about extending the maximum range by transmitting orthogonal symbols in series."
18,"The beams and the CC-OFDM symbols are Golay VOLUME 13, 2025 109897 D. Kuswidiastuti et al.: Receiver Processing of the Multibeam Azimuth Scanning CC-OFDM-MIMO Radar coded and transmitted using the allocated sub-band following a specific schedule that is well known by the transmitter and receiver. The neighboring beam must use different sub-band and sub-band reuse is allowed for beams that are at least 10◦ in separation. In order to generate CC-OFDM waveform, additional phase steering β(fn,a,b, (cid:49)tb) is given to the specified OFDM sub-band frequencies of beam b to provide phase difference between the transmit elements for creating the beam b. Circulating code in LFM MIMO radar which is discussed in , obtain this phase difference by transmitting coherent signals",A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar,"The latter indicates that the CC OFDM MIMO radar can achieve a high resolution in angle, range, and velocity, with beam isolation of −30 dB for neighboring beams and co-channel beams.","["". DigitalObjectIdentifier10.1109/ACCESS.2022.3175883 A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar DEVYKUSWIDIASTUTI 1,(StudentMember,IEEE),L.P.LIGTHART 2,(LifeFellow,IEEE), ANDGAMANTYOHENDRANTORO 1,(SeniorMember,IEEE) 1DepartmentofElectricalEngineering,InstitutTeknologiSepuluhNopember,Surabaya60111,Indonesia 2IRCTR,DelftUniversityofTechnology,2628CDDelft,TheNetherlands(Retired) Correspondingauthor:GamantyoHendrantoro(gamantyo@ee.its.ac.id)"", "". The latter indicates that the CC OFDM MIMO radar can achieve a high resolution in angle, range, and velocity,withbeamisolationof−30dBforneighboringbeamsandco-channelbeams. INDEX TERMS Array signal processing, circulating-codes, Golay-codes, MIMO-radar, multi-beam, OFDM,software-defined-radar,sub-band,space-timecodes,surveillance. I"", "". However, one could extend the surveillance radar has been described to clarify the con- maximum unambiguous range of the radar by sendceptanddemonstratethepotentialissuesandadvantagesof ingmultiplesuccessiveorthogonalCC-OFDMsymbols the CC-OFDM MIMO radar"", "". Multiple beams can be formed simultaneously, arrayelementascanbeusedinphasedarrayradars. by assigning multiple subcarrier sets which are transmit- The proposed CC-OFDM MIMO radar is a combination ted using different value of (cid:49)t. This idea is the primary of CC in MIMO radar and multi carrier OFDM radar to contribution of this paper, which will be elaborated in the take the advantages of both systems for beamforming at sequel"", "". However, the for radar coverage from −45◦ to 45◦, these 8 sub bands angular coverage is related to the number of beams mustbereusedby8beamsinaverage.Asaconsequenceof that must be generated simultaneously, which can be reusingeachsubbandfor8beams,thebeamisolationmight definedfromtheCC-OFDMwaveforms.Allocationand worsen for the co-channel beams, which can result in false arrangements of the available bandwidth for creating alarm in the nearest co-channel beam""]",True,"The CC OFDM MIMO radar can achieve a high resolution in angle, range, and velocity, with beam isolation of −30 dB for neighboring beams (Kuswidiastuti et al., 2022).","This reference directly supports the claim about the performance of the CC-OFDM symbols and the isolation between neighboring beams, which is crucial for the context of the source paragraph."
19,"the specified OFDM sub-band frequencies of beam b to provide phase difference between the transmit elements for creating the beam b. Circulating code in LFM MIMO radar which is discussed in , obtain this phase difference by transmitting coherent signals with a small time delay difference ((cid:49)tb) between the antenna element. However, using an OFDM signal, this phase steering can be provided by giving a phase difference to the OFDM subcarrier phase in the frequency domain of the OFDM signal generation stage. The phase steering given to the CC-OFDM waveform can be defined as follow: β(fn,a,b, (cid:49)tb) = 2πfn,a,b(cid:49)tb Hence, the array factor of CC-OFDM will be: AF(θ, fn,a,b, (cid:49)tb) = Nt −1 2X Ipejp(α(θ)+β(fn,a,b,(cid:49)tb) where α(θ) = p=− Nt",A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar,"In OFDM, the delay,(cid:49)t b .Thesemulticarriersignalswillbecirculatedwith atimeshiftof(cid:49)t beforebeingtransmittedbytheN antenna wavenumberforthen-thsubcarrieratRF: b t elementsinazimuth.","["". As will be demonstrated in this paper, it is ditional phased array radar results in limited time on target, possible to sparse the total OFDM bandwidth into multiple CC-OFDM MIMO radar could give a much longer time on carrier sets, i.e., sub-bands, responsible for beamforming to target because multiple beams in CC-OFDM radar can be the specified direction. Orthogonality between the OFDM transmittedsimultaneouslyovermuchlongertimeintervals"", "". element for steering the beam to θ is specified to be β = b c −α(θ ),then(cid:49)t canbecalculatedfrom: b b B. PRINCIPLEOFCC-OFDMMIMORADAR CirculatingcodeinMIMOradarusingLFMsignalshasbeen β c (f nc,b ,(cid:49)t b )=2πf nc,b (cid:49)t b =−α(θ b ) (6) implemented for beamforming at transmit [32], [39]"", "". In OFDM, the delay,(cid:49)t b .Thesemulticarriersignalswillbecirculatedwith atimeshiftof(cid:49)t beforebeingtransmittedbytheN antenna wavenumberforthen-thsubcarrieratRF: b t elementsinazimuth.WhenN beamsarerequiredtocovera ω 2πf 2π(f +f +f ) b k = = RF = n IF up (4) givenangularrange,itmeansthateachoftheN t transmitters c c c will transmit N beam signals with their corresponding (cid:49)t b b where f , f , f and f denote the baseband frequency f values"", "". followingcertaincriteria.Advantagesofthisschemefollow IntheCC-OFDMMIMOradar,anoveltechniquecanbe from those of LFM radars, but the range-Doppler coupling usedfurthertomitigatebeambroadeningforlargescanning remainsaproblem.Inthelatter,theFDAradarsapplyasmall angles.Inaway,thestrategyofCC-OFDMMIMOradarcan frequency increment on consecutive elements across the be viewed as a realization of hybrid between phased array transmit array, which induces range-time-dependent phase and MIMO techniques [35], [36]"", "". Multiple beams can be formed simultaneously, arrayelementascanbeusedinphasedarrayradars. by assigning multiple subcarrier sets which are transmit- The proposed CC-OFDM MIMO radar is a combination ted using different value of (cid:49)t. This idea is the primary of CC in MIMO radar and multi carrier OFDM radar to contribution of this paper, which will be elaborated in the take the advantages of both systems for beamforming at sequel""]",True,The phase difference in CC-OFDM can be achieved by circulating multi-carrier signals with a time shift before transmission by the antenna elements (Referensi 3).,"This reference discusses the circulation of multi-carrier signals with time shifts, which directly relates to the phase steering mentioned in the source paragraph."
20,"together with transmit scheduling to avoid transmit receive coupling. The receive scheduling is also related to the time scheduling of the correlation between symbols, which is an important stage in the beam and range processing. The transmit and receive time schedule of CC-OFDM radar is described in Fig. 4. The receive scheduling is very important, especially in a multiple target scheme. The echo signals caused by two or more targets at different ranges (i.e., one target is near to the radar, and the other is far) could cause range ambiguity. The clock synchronization between the multiple transmitters and the multiple receivers of CC-OFDM radars are very crucial to guarantee that the receiver can give the accurate detection. It can be",A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar,This section analyzes the coupling between beams which are transmitted simultaneously over the same period of symbol duration.,"["". VII. THECOUPLINGBETWEENCC-OFDMMULTI-BEAMS A. THECOUPLINGBETWEENNEIGHBORINGBEAMS This section analyzes the coupling between beams which aretransmittedsimultaneouslyoverthesameperiodofsymbol duration. Analysis is done to the beams transmitted on the first symbol period, with the scheduling as described in Table 2. It is necessary to make sure that the coupling between the multi-beam CC-OFDM which are transmitted simultaneouslyusinglimitedbandwidtharelowtoavoidthe probability of false alarm on radar receiver"", "". −∞ However, the ambiguity function of CC-OFDM radar ii. χ fu θ n 0 , c a t (cid:48) i = o a n = a 1 s ,b a (cid:48)= fu b ( n τ c , ti f o D n = of 0 ti , m θ e ,(cid:49) de t l b a ) y is va th ri e ab ra le d , a τ r , a a m nd bi a g n u g i u ty is a multi-dimensional function"", "". As will be demonstrated in this paper, it is ditional phased array radar results in limited time on target, possible to sparse the total OFDM bandwidth into multiple CC-OFDM MIMO radar could give a much longer time on carrier sets, i.e., sub-bands, responsible for beamforming to target because multiple beams in CC-OFDM radar can be the specified direction. Orthogonality between the OFDM transmittedsimultaneouslyovermuchlongertimeintervals"", "". However, one could extend the surveillance radar has been described to clarify the con- maximum unambiguous range of the radar by sendceptanddemonstratethepotentialissuesandadvantagesof ingmultiplesuccessiveorthogonalCC-OFDMsymbols the CC-OFDM MIMO radar"", ""requirement for minimum RCS of 100 m2 at the maximum symbolsandframesofsymbols.Consequently,theadoption rangeof180km.Inordertohaveahighersensitivityatthe of the concept of software-defined radar (SDR) platform maximum range, it is possible to make the radar to operate is advantageous and instrumental in the CC-OFDM MIMO inlowpowermodeforshortrangedetectionandhigh-power radar, promotes the flexibility of the radar and opens up modeforthelong-rangeradar.Thelow-powermodewiththe""]",True,The analysis of coupling between beams transmitted simultaneously is crucial to avoid false alarms in radar receivers (A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar).,"The retrieved reference discusses the importance of managing coupling between beams in CC-OFDM radar, which directly relates to the source paragraph's focus on transmit and receive scheduling to avoid range ambiguity and ensure accurate detection."
21,"correlation function between the received signals with the reference signal can be derived as follow: χyx(θ, θ ′, τ, τ0, fD) = σ ejϑ R4 2NsT0X (cid:26) (Nt −1) 2X (Nt −1) 2X k=0 p=− (Nt −1) q=− (Nt −1) {IpIqejpα(θ)e−jqα(θ ′) Nc−1 Nc−1 n=0 m=0 (cid:26) Cn,p,a,bC ∗ m,q,a′,b′gn,a,bgm,a′,b′ × ej2πkTs(fIF +fn,a,b+fD) × e−j2πkTs(fIF +fm,a′,b′ ) × ej2πfn,a,b[p(cid:49)tb−(a−1)T0] × e−j2πfm,a′,b′ [q(cid:49)tb−(a′−1)T0]ej2π(τ −τ0)(fIF +fn,a,b) (cid:27)(cid:27) (14) PNc−1 Because the subcarrier frequency of the OFDM signal and the Golay codes are orthogonal, then the term PNc−1 m=0 gn,a,bgm,a′,b′ = 0 for n ̸= m, a ̸= a′, n=0 or b ̸= b′, hence the cross correlation, χyx(θ, θ ′, τ, τ0, fD) will be zero. The correlation function value will be",A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar,The Golay code is applied in the frequency domain of the OFDM signal,"[""probability density of u with respect to H 0 is P d,FPMIMO =exp (cid:18) M + M K ln K (P f L a,FP M M N IM ( O SN ) R) (cid:19) (78) expressedby M N (cid:32) (cid:33) The above expressions for detection performance of the (cid:12) 1 |u|2 P(u(cid:12)H ,σ2)= ×exp − FPMIMO radar are the contribution of this paper"", "". −∞ However, the ambiguity function of CC-OFDM radar ii. χ fu θ n 0 , c a t (cid:48) i = o a n = a 1 s ,b a (cid:48)= fu b ( n τ c , ti f o D n = of 0 ti , m θ e ,(cid:49) de t l b a ) y is va th ri e ab ra le d , a τ r , a a m nd bi a g n u g i u ty is a multi-dimensional function"", "". The Golay code is bined.ThenthereceivedRFsignalgoesthroughtheanalog applied in the frequency domain of the OFDM signal and receiverchain,whichconsistofLNAandtheRFtoIFdown- then the signal is phase shifted by pβ(f n,a,b ,(cid:49)t b ), with p = converters"", "". 9(b), respectively indicate that the angular resolun=0 p=−(Nt−1) m=0 q=−(Nr−1) tion of 1.3◦ and 1.7◦ at the broadside and at the edge 2 2 ×g a,b,n g ∗ a(cid:48),b(cid:48),m C n (cid:48) ,p,a,b C m (cid:48)∗ ,q,a(cid:48)b(cid:48) beamcanbeachieved.Theseresultsshowthatbyusing the proposed transmitter design, the surveillance radar ×ejp[α(θ 0)+β c,b)]e −jq[α(θ)+β c,b(cid:48)] requirementwhichhasbeenmentionedinTable1canbe ×e −j2πk(fa,n,b −f a(cid:48),m,b(cid:48))T0ej2πf a(cid:48),m,b(cid:48)τ fulfilled"", ""n,b −β c,b) (10) as signals from different beams are coded using orthogonal (cid:124) (cid:123)(cid:122) (cid:125) codes,whichonceagaincanbeachievedthroughtheuseof thisgoeswiththe OFDMphasecodes Golaycodes""]",True,"The Golay code is utilized in the frequency domain of the OFDM signal to achieve orthogonality, which supports the correlation function derivation in the context of MIMO radar systems.","The reference discusses the application of Golay codes in the frequency domain of OFDM signals, which directly relates to the correlation function derived in the source paragraph."
22,"B. DOPPLER PROCESSING SIMULATION AND ANALYSIS B. DOPPLER PROCESSING SIMULATION AND ANALYSIS In this subsection, the Doppler processing of a moving target is analyzed. For the Doppler processing in this paper, we set VOLUME 13, 2025 109903 D. Kuswidiastuti et al.: Receiver Processing of the Multibeam Azimuth Scanning CC-OFDM-MIMO Radar echoes received from targets. Beams that receive echoes by targets in their respective directions can be identified correctly by correlating the sum of signals containing echoes from all receive modules with individual signals transmitted individual beams. Correlations are done per symbol, and after delay compensation, coherence processing is done for all the 12 symbols. The simulation results based on the detection of 2 targets at 3 different scenarios show that",A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar,"The latter indicates that the CC OFDM MIMO radar can achieve a high resolution in angle, range, and velocity, with beam isolation of −30dB for neighboring beams and co-channel beams.","["". DigitalObjectIdentifier10.1109/ACCESS.2022.3175883 A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar DEVYKUSWIDIASTUTI 1,(StudentMember,IEEE),L.P.LIGTHART 2,(LifeFellow,IEEE), ANDGAMANTYOHENDRANTORO 1,(SeniorMember,IEEE) 1DepartmentofElectricalEngineering,InstitutTeknologiSepuluhNopember,Surabaya60111,Indonesia 2IRCTR,DelftUniversityofTechnology,2628CDDelft,TheNetherlands(Retired) Correspondingauthor:GamantyoHendrantoro(gamantyo@ee.its.ac.id)"", ""(13) herein as the subarrayed MIMO (SMIMO) radars, such as theFPMIMOradar,rangesbetweentwoextremeconfiguraNotation ⊗ denotes the Kronecker product operator, tions, namely the PA and the MIMO radar"", "". The latter indicates that the CC OFDM MIMO radar can achieve a high resolution in angle, range, and velocity,withbeamisolationof−30dBforneighboringbeamsandco-channelbeams. INDEX TERMS Array signal processing, circulating-codes, Golay-codes, MIMO-radar, multi-beam, OFDM,software-defined-radar,sub-band,space-timecodes,surveillance. I"", "". However, the for radar coverage from −45◦ to 45◦, these 8 sub bands angular coverage is related to the number of beams mustbereusedby8beamsinaverage.Asaconsequenceof that must be generated simultaneously, which can be reusingeachsubbandfor8beams,thebeamisolationmight definedfromtheCC-OFDMwaveforms.Allocationand worsen for the co-channel beams, which can result in false arrangements of the available bandwidth for creating alarm in the nearest co-channel beam"", "". By taking as an example the design of long-rangesurveillanceradar,thepaperdiscussesfurtherissuespertinenttotheimplementationoftheCC OFDM MIMO radar, including the beam squinting problem and its remedy, arrangement of the multiple beams, the radar system structure, use of Golay codes for orthogonalization and PAPR mitigation, use of software-definedradarthateliminatestheneedofamplitudeandphasecontrolineachtransmitter,transmit""]",True,"The CC OFDM MIMO radar can achieve high resolution in angle, range, and velocity, with a beam isolation of −30dB for neighboring and co-channel beams (Kuswidiastuti et al., 2022).","The retrieved reference discusses the capabilities of the CC OFDM MIMO radar, including resolution and beam isolation, which directly supports the analysis of Doppler processing in the source paragraph."
23,"and at the same beam direction, in this case around the range resolution of the radar, which is 60 meter are also can be distinguished with PSLL of −45 dB. The simulation results show that the coupling between beams and symbols are very low as the result of codes and sub-band scheduling at the transmitter. These results are valid for the three scenarios whether the targets are in the same beam, at the nearest neighboring beams and at the nearest co-channel beams. It shows that with the concept proposed in CC-OFDM MIMO Radar, it is possible to design a long-range radar with low power transmission by transmitting multi-orthogonal CC-OFDM symbols in series, to improve the Signal-to-Noise of the radar system.",A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar,"The latter indicates that the CC OFDM MIMO radar can achieve a high resolution in angle, range, and velocity, with beam isolation of −30dB for neighboring beams and co-channel beams.","["". The latter indicates that the CC OFDM MIMO radar can achieve a high resolution in angle, range, and velocity,withbeamisolationof−30dBforneighboringbeamsandco-channelbeams. INDEX TERMS Array signal processing, circulating-codes, Golay-codes, MIMO-radar, multi-beam, OFDM,software-defined-radar,sub-band,space-timecodes,surveillance. I"", ""requirement for minimum RCS of 100 m2 at the maximum symbolsandframesofsymbols.Consequently,theadoption rangeof180km.Inordertohaveahighersensitivityatthe of the concept of software-defined radar (SDR) platform maximum range, it is possible to make the radar to operate is advantageous and instrumental in the CC-OFDM MIMO inlowpowermodeforshortrangedetectionandhigh-power radar, promotes the flexibility of the radar and opens up modeforthelong-rangeradar.Thelow-powermodewiththe"", "". However, one could extend the surveillance radar has been described to clarify the con- maximum unambiguous range of the radar by sendceptanddemonstratethepotentialissuesandadvantagesof ingmultiplesuccessiveorthogonalCC-OFDMsymbols the CC-OFDM MIMO radar"", "". VII. THECOUPLINGBETWEENCC-OFDMMULTI-BEAMS A. THECOUPLINGBETWEENNEIGHBORINGBEAMS This section analyzes the coupling between beams which aretransmittedsimultaneouslyoverthesameperiodofsymbol duration. Analysis is done to the beams transmitted on the first symbol period, with the scheduling as described in Table 2. It is necessary to make sure that the coupling between the multi-beam CC-OFDM which are transmitted simultaneouslyusinglimitedbandwidtharelowtoavoidthe probability of false alarm on radar receiver"", "". Multiple beams can be formed simultaneously, arrayelementascanbeusedinphasedarrayradars. by assigning multiple subcarrier sets which are transmit- The proposed CC-OFDM MIMO radar is a combination ted using different value of (cid:49)t. This idea is the primary of CC in MIMO radar and multi carrier OFDM radar to contribution of this paper, which will be elaborated in the take the advantages of both systems for beamforming at sequel""]",True,"The CC OFDM MIMO radar can achieve high resolution in angle, range, and velocity, with beam isolation of −30 dB for neighboring and co-channel beams (A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar).","This reference directly supports the claim about the radar's range resolution and the performance of the CC-OFDM MIMO radar, specifically mentioning beam isolation and resolution capabilities."
24,"with the following formula: TP + TN TP + TN + FP + FN Accuracy = Precision = Recall/True Positive Rate(TPR) TP TP + FP TP TP + FN F1 = 2 × precision × recall precision + recall FP TN + TP (cid:90) 1 TPRd(FPR) False Positive Rate(FPR) = AUC = (4) (5) (6) (7) (8) (9) where TP is the number of correctly predicted positive labels, TN is the number of correctly predicted negative labels, FP is the number of incorrectly predicted positive labels, and FN is the number of incorrectly predicted negative labels. Accuracy is the ratio of true predictions to the overall data. Precision is the ratio between TP to the total number of positive predic-",Detection of Infectious Respiratory Disease Through Sweat From Axillary Using an E-Nose With Stacked Deep Neural Network,Recall or sensitivity is the number of true positive predictions compared to all true positive data. Precision is the number of positive results compared to all positive predicted data. F-Score is the average precision and recall compared to weighting.,"["". Accuracy = (15) Based on the sampling result on 659 data, the dataset TP+TN +FP+FN used in this study is arranged as shown in detail in Table 3. TP Recall(Sensitivity) = (16) In the dataset, there are 11 initial features, since not all TP+FN initial features are used to create the model. They had to TP Precision(P) = (17) go through the feature extraction process first to obtain the TP+FP features used to create the model detection"", "". Recall or sensitivity is the number of true positive predictions compared to all truepositivedata.Precisionisthenumberofpositiveresults comparedtoallpositivepredicteddata.F-Scoreistheaverage precision and recall compared to weighting. Specificity is the number of true negative predictions compared to all negativedata.Equations15to19areusedtocalculatethese metrics"", "". These metrics can be calculated by (1) – (3). This study's calculation of True Positive, False Positive, and False Negative differs from other classifications or detections [20]-[23]. These are chosen and calculated following previous studies [1]. Precision detects the truly correct prediction out of all predictions. Recall detects the truly correct prediction out of all actual classes. F1 scores are harmonic mean between these two that measure overall model performance"", "". Even though the recall results still value, which is smaller than the precision value, where the have values below 50%, which means there are still many recall value is related to the ratio of the number of correct missing values from the prediction results, the F1 score predictions with all ground-truth data. However, for other results show promising results with a score reaching 80%"", "". performance evaluation score, where the highest accuracy Following the definition in the previous paragraph, we plot is under 85%, the model needs further improvement so that the frequency of each misclassification type in Fig 13 and thedetectionvaliditycanbeenhancedandthatthedetection Fig 14""]",True,"Recall is defined as the number of true positive predictions compared to all true positive data, while precision is the number of positive results compared to all positive predicted data (Detection of Infectious Respiratory Disease Through Sweat From Axillary Using an E-Nose With Stacked Deep Neural Network).","The retrieved reference directly discusses the definitions of recall and precision, which are key components of the metrics mentioned in the source paragraph."
25,"exhib- ited better performance than the MobileNet model, in which the models achieved an accuracy of 85% and 84.52%, respectively. Furthermore, the ResNet-101 model achieved a higher recognition performance of 88.37%, while the MobileNetV2 achieved the performance with an accuracy of 85.46% and a precision, recall, and F1 of 91%, 84%, and 85%, respectively. Furthermore, we performed more experi- ments using several different architectures i.e., DenseNet169, InceptionResNetV2, Xception, and EfﬁcientNetB4 that yielded accuracy of 88.76%, 87.16%, 89.31%, and 88.21%, respectively. The highest accuracy achieved by the benchmark models was only 89.31%. Our previous study proposed a data aug- mentation technique based on neural style transfer and geo- metric transformation to address the scantiness of Balinese carving data , which increased",,,"["". [6] and Ihsan [7]. The VGG19 study. architecture was regarded as the best neural network model to perform style transfer on batik-style images. Among its layers, II. RELATED WORKS the layer \""conv3_1\"" performs better than other layers in the Simonyan and Zisserman [1] introduced the convolutional same network. The study concluded that batik-style transfer neural network architecture named VGG. This architecture images can be regarded as a form of batik art"", "". The D. Data Collection and Analysis convolutional layer “conv5_1” of both neural networks was used to represent content image features. As for the style Several data were collected in this study. When style image, the experiment used the layers “conv1_1”, “conv2_1”, transfer was performed, the information about its time “conv3_1”, “conv4_1”, and “conv5_1” to store the style computation and loss values were recorded aside from representation similar to Gatys et al. [2]. The models were producing new images"", "". The result of this experiment was analyzed with some paper to contribute to providing more literacy regarding the hypothesis tests and visualized with graphs. This study finds application of neural style transfer in batik-style images. This that the VGG16 model mainly performs faster than the VGG19 paper plans to further continue the study of implementing the model. Both models can produce batik-style transfer images convolutional layers of VGG architectures in migrating the with identical results"", "". However, the study of Wang et al. [3] I. INTRODUCTION and Ihsan [7] pointed out that architectures with better accuracy struggle to properly migrate over the features of style One of the computer vision applications involves image images. Although the former study introduced a novel recognition. In 2015, Simonyan and Zisserman [1] presented stylization to improve other architectures, literature about their work regarding large-scale image recognition"", ""Surabaya, Indonesia 6025221011@student.its.ac.id darlis@if.its.ac.id anny@if.its.ac.id Abstract—— The neural style transfer algorithm is created muddy output""]",False,,"The retrieved references focus on the VGG architecture and its application in style transfer, which does not directly support the claims made in the source paragraph regarding the performance of various models like ResNet-101 and MobileNetV2 in terms of accuracy and recognition performance."
26,"process, an audit involves acquiring and objectively evaluating evidence related to allegations of economic activities and other operations. The aim is to assess the level of conformity between the reports and predefined criteria, and to communicate the results to relevant users, in this case, the organization responsible for establishing information system gover nan nance. One of the proven frameworks for information system auditing is the Control Objectives for Information and Related Technology (COBIT) 2019, which is utilized as the reference framework in this research . COBIT 2019 offers an effective methodology for evaluating the capability of information technology processes, specifically focusing on Deliver, Service and Support - Operation Management. This framework guarantees that the data (DSS01) is received, managed fully,",Identifying Non-Conforming Process in Automobile Insurance Claims Using Process Mining and COBIT 2019,Audit system with Control Objectives for Information and Audit with COBIT 2019 and process mining from event logs represents a holistic approach to evaluating and enhancing the effectiveness of an organization's information systems.,"["". Previous Research of Audit using COBIT 2019 based on semantic similarities, preprocessing data to calculate PreviousresearchonauditingwithCOBIT2019hasinvestithese similarities and effectively merging nodes and relationgated multiple facets of IT governance and auditing, applying ships. the framework across diverse domains and industries"", "". INTRODUCTION implementation of improvements. Audit system with Control Objectives for Information and Audit with COBIT 2019 and process mining from event Related Technologies (COBIT) is a process that refers to a logs represents a holistic approach to evaluating and framework designed to assist organizations in managing and enhancing the effectiveness of an organization's information controlling information technology more effectively [1], [2]. systems [12]"", "". The results show a list of recommended activities based on the company In previous research, as found in the paper [3], [4], [5] strategy, this can simplify the company audit process. and [6] to obtain Activities from the COBIT Core Model Keywords—Audit Management, COBIT 2019, Cosine Similar- and Capability Scores, it is necessary to undergo a mapping ity, Financial, Knowledge Graph, Neo4J process according to the instructions in the COBIT 2019 manual. This can be time-consuming, especially when auditor I"", "". insights into the performance of the organization's information Thus, the system audit with COBIT helps organizations systems, along with recommendations for more effective IT improve the reliability, security, and operational efficiency in management. Thus, audit with COBIT and process mining managing their information technology"", "". in 97.55% of cases. However, there were variations in the Using carefully crafted questionnaires, auditors directly activity sequence that indicated the presence of process paths collect data from individuals or groups involved in the process that did not comply with the SOP in 2.45% of the cases. This or system being assessed""]",True,The audit system utilizing COBIT 2019 provides a comprehensive method for assessing and improving the effectiveness of information systems (Identifying Non-Conforming Process in Automobile Insurance Claims Using Process Mining and COBIT 2019).,"This reference directly supports the claim about the effectiveness of COBIT 2019 in auditing information systems, aligning with the source paragraph's focus on evaluating conformity and effectiveness."
